IsLa [A],IsLb [A],IsLc [A]
29.177447,-46.115852,16.938406
26.107462,-54.817845,28.710383
44.860921,-33.827452,-11.033469
55.104959,-57.627258,2.5222987
63.801788,-34.504916,-29.296872
38.430642,-5.9101298,-32.520512
93.015099,-10.690471,-82.324629
30.239678,14.943679,-45.183358
16.308265,51.753302,-68.061567
4.9627699,46.569823,-51.532593
-29.19935,46.086585,-16.887235
-26.075659,54.671385,-28.595726
-44.767583,33.784009,10.983574
-55.123828,57.672582,-2.5487539
-63.684978,34.362895,29.322083
-38.312287,5.8939037,32.418384
-93.06228,10.848679,82.213602
-30.111553,-14.978223,45.089776
-16.224307,-51.616857,67.841164
-5.127494,-46.417376,51.544869
29.233201,-46.020226,16.787025
26.008516,-54.505171,28.496655
44.696365,-33.774497,-10.921868
55.145218,-57.69061,2.5453924
63.536567,-34.222353,-29.314214
38.239573,-5.9061857,-32.333388
93.097646,-10.944248,-82.153398
29.951771,15.009293,-44.961064
16.185267,51.462117,-67.647385
5.2631511,46.299001,-51.562152
-29.266325,45.909625,-16.6433
-25.910246,54.332494,-28.422248
-44.653002,33.793273,10.85973
-55.142833,57.665102,-2.5222684
-63.372216,34.103318,29.268898
-38.211192,5.9371042,32.274088
-93.1071,10.982294,82.124806
-29.777417,-15.023436,44.800853
-16.188389,-51.309237,67.497626
-5.3584751,-46.207983,51.566458
29.291881,-45.754355,16.462474
25.787428,-54.173177,28.385749
44.637317,-33.82373,-10.813587
55.09786,-57.594687,2.4968271
63.204461,-34.012948,-29.191513
38.225786,-5.9779568,-32.247829
93.076051,-10.973804,-82.102246
29.613306,15.010589,-44.623895
16.220469,51.176242,-67.396711
5.407352,46.139203,-51.546555
-29.302311,45.556948,-16.254636
-25.655307,54.047338,-28.392031
-44.640483,33.844117,10.796366
-55.000709,57.485831,-2.4851223
-63.046874,33.959569,29.087305
-38.27366,6.013815,32.259845
-93.000843,10.940881,82.059962
-29.476874,-14.970288,44.447162
-16.268893,-51.072967,67.34186
-5.4065303,-46.083551,51.490082
29.287224,-45.326752,16.039528
25.531683,-53.960859,28.429176
44.653834,-33.841111,-10.812723
54.845185,-57.345426,2.5002408
62.915856,-33.950411,-28.965446
38.331515,-6.0268896,-32.304625
92.889809,-10.90825,-81.981559
29.377694,14.906522,-44.284216
16.320997,51.007182,-67.328179
5.3631785,46.026957,-51.390136
-29.243877,45.082501,-15.838624
-25.428455,53.909089,-28.480634
-44.671805,33.806563,10.865242
-54.633035,57.190882,-2.5578474
-62.820148,33.979452,28.840696
-38.376832,6.0072878,32.369544
-92.752945,10.89333,81.859615
-29.327103,-14.824227,44.151331
-16.357619,-50.984988,67.342607
-5.2980618,-45.957064,51.255125
29.178031,-44.841334,15.663303
25.353605,-53.886746,28.533141
44.684423,-33.730312,-10.954111
54.381603,-57.047476,2.6658724
62.754099,-34.027014,-28.727085
38.394487,-5.9508376,-32.44365
92.601768,-10.911825,-81.689943
29.327198,14.734413,-44.061611
16.36164,51.001924,-67.363564
5.2312428,45.869693,-51.100935
-29.096494,44.619225,-15.522731
-25.317338,53.88626,-28.568921
-44.679227,33.609588,11.069639
-54.115777,56.931522,-2.8157455
-62.708556,34.077472,28.631084
-38.370652,5.855719,32.514933
-92.455542,10.981586,81.473957
-29.361222,-14.653215,44.014437
-16.326619,-51.046278,67.372897
-5.1771011,-45.764644,50.941745
29.005019,-44.434041,15.429022
25.321292,-53.89057,28.569278
44.646938,-33.453893,-11.193045
53.854334,-56.847492,2.9931583
62.676481,-34.11738,-28.559101
38.294901,-5.7275721,-32.567329
92.336433,-11.112226,-81.224207
29.406573,14.590891,-43.997463
16.249234,51.105189,-67.354423
5.1502801,45.643763,-50.794043
-28.914957,44.297672,-15.382715
-25.354679,53.881721,-28.527043
-44.586713,33.275695,11.311017
-53.616552,56.800633,-3.184081
-62.648,34.128282,28.519717
-38.171474,5.583809,32.587665
-92.252446,11.299584,80.952861
-29.446398,-14.551891,43.998289
-16.127993,-51.164138,67.292131
-5.1625753,-45.516432,50.679007
28.840716,-44.210426,15.369711
25.403856,-53.850464,28.446607
44.500531,-33.088709,-11.411821
53.423962,-56.794047,3.3700845
62.605014,-34.094728,-28.510286
38.014727,-5.4418722,-32.572855
92.205637,-11.53396,-80.671676
29.463146,14.53994,-44.003087
15.973204,51.204057,-67.177261
5.2110743,45.39626,-50.607334
-28.790704,44.165078,-15.374374
-25.455634,53.788959,-28.333325
-44.396187,32.91238,11.483807
-53.286509,56.814065,-3.5275561
-62.533523,34.014144,28.519379
-37.838668,5.3121025,32.526565
-92.198892,11.800458,80.398434
-29.438936,-14.552289,43.991225
-15.806206,-51.209361,67.015567
-5.2838743,-45.29029,50.574164
28.768945,-44.151965,15.38302
25.494247,-53.69053,28.196283
44.288273,-32.768985,-11.519288
53.201157,-56.842566,3.6414095
62.42815,-33.890859,-28.537291
37.658829,-5.206232,-32.452597
92.227514,-12.071241,-80.156273
29.366409,14.576397,-43.942806
15.643677,51.175578,-66.819255
5.3701345,45.204554,-50.574688
-28.780075,44.15586,-15.375785
-25.504633,53.559545,-28.054912
-44.19383,32.668656,11.525174
-53.157631,56.866581,-3.7089499
-62.284192,33.729489,28.554703
-37.496508,5.1362803,32.360228
-92.271554,12.314524,79.95703
-29.251241,-14.599134,43.850375
-15.498581,-51.102758,66.601339
-5.4586793,-45.146731,50.60541
28.82017,-44.153655,15.333485
25.480654,-53.408126,27.927472
