IsLa [A],IsLb [A],IsLc [A]
68.925765,-102.11083,33.185067
90.393495,-93.356326,2.9628307
102.67245,-73.651311,-29.021139
105.72305,-45.732621,-59.990433
99.843182,-15.016607,-84.826576
82.836179,17.026547,-99.862726
56.552669,48.534741,-105.08741
25.998751,75.630632,-101.62938
-5.241197,93.683673,-88.442476
-36.88147,102.39643,-65.514956
-66.004999,102.16647,-36.161467
-87.628642,93.088753,-5.4601108
-99.879671,73.409522,26.470149
-102.66729,45.487508,57.179777
-96.358477,14.710697,81.64778
-79.561453,-17.318907,96.88036
-53.777737,-48.527418,102.30516
-23.423539,-75.301567,98.725106
7.9003592,-93.657714,85.757354
39.365622,-102.48384,63.118223
68.358485,-102.20672,33.848236
89.855061,-92.915694,3.0606328
102.20325,-73.216885,-28.986366
104.73519,-45.30166,-59.43353
98.093115,-14.445017,-83.648098
81.421911,17.664436,-99.086347
55.720365,48.621981,-104.34235
25.230158,75.401474,-100.63163
-6.1344938,93.829386,-87.694892
-37.669514,102.73875,-65.069241
-66.513787,102.18767,-35.673887
-87.923395,92.640975,-4.7175801
-100.43098,72.997141,27.433841
-102.60781,45.13637,57.471437
-95.919949,14.256854,81.663095
-79.372362,-17.809424,97.181785
-53.853031,-48.638637,102.49167
-23.574361,-75.224747,98.799108
7.7797405,-93.635123,85.855382
39.423487,-102.75619,63.3327
67.918706,-101.95462,34.035913
89.327043,-92.351106,3.0240628
101.84161,-72.720834,-29.120777
103.82437,-44.813438,-59.010928
97.120916,-13.972023,-83.148893
80.52328,18.055786,-98.579066
55.016885,48.981183,-103.99807
24.720099,75.338489,-100.05859
-6.7573317,93.846867,-87.089535
-38.367681,102.96294,-64.595263
-66.760725,101.90819,-35.147465
-88.190492,92.229978,-4.0394863
-100.56373,72.542615,28.021114
-102.59592,44.653517,57.942403
-95.708987,13.859019,81.849968
-79.168272,-18.199345,97.367617
-53.854292,-48.977709,102.832
-23.63302,-75.172592,98.805612
7.9079445,-93.775068,85.867123
39.396129,-102.78397,63.387838
67.801119,-101.76954,33.968417
89.038002,-91.923348,2.8853456
101.44391,-72.194991,-29.248922
103.43099,-44.381141,-59.049854
96.385833,-13.591301,-82.794533
79.901496,18.530011,-98.431507
54.606711,49.143618,-103.75033
24.328005,75.415143,-99.743148
-7.2239479,93.921656,-86.697708
-38.801198,102.92192,-64.120722
-67.124432,101.77965,-34.655216
-88.227178,91.77072,-3.5435423
-100.76198,72.083818,28.678165
-102.56494,44.317463,58.247481
-95.554875,13.531051,82.023824
-79.106065,-18.522943,97.629008
-53.81986,-49.170145,102.99001
-23.608573,-75.34495,98.953523
7.9268548,-93.744128,85.817274
39.621372,-102.87761,63.256235
67.691268,-101.50901,33.817739
88.821009,-91.524616,2.7036071
101.32746,-71.862988,-29.464474
103.08893,-44.050577,-59.038352
96.0794,-13.330598,-82.748802
79.580653,18.662682,-98.243336
54.267363,49.472954,-103.74032
24.006637,75.456701,-99.463338
-7.6170322,93.91564,-86.298607
-39.252102,102.98748,-63.735377
-67.296011,101.50098,-34.204972
-88.430854,91.51894,-3.0880855
-100.79597,71.786639,29.009329
-102.68983,43.995681,58.69415
-95.521441,13.324337,82.197104
-79.041217,-18.744998,97.786216
-53.80163,-49.439894,103.24152
-23.506635,-75.382892,98.889527
8.1432132,-93.866704,85.723491
39.683565,-102.8001,63.116534
