IsLa [A],IsLb [A],IsLc [A]
30.539584,-68.400349,37.860765
49.049987,-67.813009,18.763021
62.376905,-59.667653,-2.7092526
69.181346,-45.315945,-23.8654
70.022244,-27.238653,-42.783591
64.754638,-6.3254826,-58.429156
52.775117,15.679696,-68.454813
35.316309,36.258019,-71.574328
15.387826,52.405527,-67.793352
-5.9650058,63.505713,-57.540707
-27.398021,69.206003,-41.807982
-46.016034,68.538541,-22.522507
-59.505624,60.510317,-1.0046928
-66.371125,46.193013,20.178112
-67.090271,28.046661,39.04361
-61.80084,7.2856362,54.515204
-49.923455,-14.587335,64.51079
-32.557731,-35.125529,67.68326
-12.699868,-51.325528,64.025396
8.4023959,-62.317251,53.914855
29.465496,-67.789704,38.324208
47.941533,-67.107259,19.165726
61.490238,-59.234146,-2.2560913
68.337851,-45.034241,-23.30361
68.917849,-26.961575,-41.956274
63.566555,-6.3918848,-57.17467
51.728683,15.38079,-67.109472
34.31392,35.93227,-70.24619
14.418587,52.205284,-66.623871
-6.636751,63.117976,-56.481225
-27.498881,68.335762,-40.836881
-45.962985,67.568998,-21.606013
-59.592637,59.795497,-0.20285976
-66.505851,45.620228,20.885623
-67.005246,27.455254,39.549992
-61.606673,7.037667,54.569006
-49.844556,-14.593967,64.438523
-32.509629,-35.095082,67.604712
-12.636775,-51.428238,64.065013
8.3120772,-62.311238,53.999161
28.868225,-67.321255,38.45303
47.158499,-66.507747,19.349248
60.822715,-58.849017,-1.9736986
67.760572,-44.748031,-23.012542
68.185561,-26.580062,-41.605499
62.695882,-6.3194795,-56.376402
50.964261,15.198158,-66.162419
33.602119,35.696805,-69.298924
13.690874,52.090294,-65.781168
-7.2947744,62.980854,-55.68608
-27.697677,67.772485,-40.074808
-45.899679,66.857828,-20.958149
-59.60704,59.248619,0.35842109
-66.596959,45.160871,21.436088
-66.995243,26.883517,40.111726
-61.41792,6.7125973,54.705322
-49.722002,-14.664316,64.386318
-32.41013,-35.116469,67.526599
-12.51212,-51.539071,64.051192
8.4709042,-62.457446,53.986542
28.671376,-67.080885,38.409509
46.664544,-66.080927,19.416383
60.361355,-58.514621,-1.846734
67.382539,-44.491661,-22.890878
67.758844,-26.180548,-41.578296
62.059866,-6.084842,-55.975024
50.365823,15.14892,-65.514743
33.049673,35.567546,-68.617219
13.13086,52.014433,-65.145293
-7.9245012,62.970545,-55.046043
-28.03058,67.426214,-39.395634
-45.862608,66.297174,-20.434566
-59.537482,58.733176,0.80430504
-66.602585,44.738398,21.864187
-66.979633,26.339354,40.640279
-61.173024,6.2661932,54.906831
-49.501141,-14.785729,64.286871
-32.23919,-35.128337,67.367526
-12.333114,-51.588764,63.921878
8.736289,-62.583284,53.846995
28.731234,-66.929311,38.198077
46.317512,-65.681962,19.36445
59.935344,-58.132335,-1.8030083
67.039594,-44.205377,-22.834217
67.422393,-25.792155,-41.630239
61.523017,-5.7388339,-55.784183
49.848118,15.138306,-64.986425
32.616609,35.400436,-68.017045
12.707341,51.881563,-64.588904
-8.4050999,62.913097,-54.507997
-28.372803,67.179286,-38.806483
-45.782636,65.799495,-20.016859
-59.322393,58.244424,1.0779693
-66.481335,44.367632,22.113703
-66.884763,25.912226,40.972537
-60.945602,5.8429186,55.102683
-49.264789,-14.877623,64.142411
-32.109052,-35.013512,67.122564
-12.215916,-51.521334,63.73725
8.8945953,-62.598139,53.703544
28.85137,-66.848978,37.997608
46.06544,-65.351344,19.285904
59.4924,-57.803646,-1.6887548
66.717714,-44.002719,-22.714996
67.143392,-25.550286,-41.593106
61.186176,-5.4588127,-55.727363
49.47142,15.138766,-64.610186
32.374845,35.139619,-67.514464
12.489702,51.679635,-64.169337
-8.6492682,62.803566,-54.154298
-28.647501,67.064291,-38.416791
-45.746575,65.457378,-19.710804
-59.045579,57.895913,1.1496658
-66.335261,44.1426,22.192661
-66.792942,25.673357,41.119585
-60.854782,5.5471649,55.307617
-49.095728,-14.976814,64.072542
-32.075357,-34.823363,66.89872
-12.210354,-51.384257,63.594611
8.9289529,-62.554969,53.626016
28.967327,-66.867241,37.899913
45.968721,-65.170285,19.201564
59.109452,-57.5857,-1.523752
66.452352,-43.892947,-22.559405
66.944536,-25.44066,-41.503876
61.030152,-5.2801425,-55.750009
49.212758,15.208829,-64.421587
32.245543,34.893809,-67.139352
12.405807,51.457235,-63.863043
-8.750354,62.673229,-53.922875
-28.856789,67.052418,-38.195629
-45.829952,65.272741,-19.442788
-58.800789,57.640496,1.1602926
-66.173017,43.996713,22.176304
-66.710376,25.544615,41.165761
-60.831919,5.3384513,55.493468
-48.957191,-15.15671,64.1139
-32.039226,-34.68014,66.719366
-12.252835,-51.203736,63.456571
8.9171283,-62.480192,53.563064
29.08186,-66.937199,37.855339
46.047952,-65.101353,19.053401
58.840039,-57.410058,-1.4299814
66.213384,-43.824328,-22.389056
66.799455,-25.382834,-41.416621
60.948682,-5.1422381,-55.806443
49.021543,15.389205,-64.410748
32.115602,34.770552,-66.886154
12.397718,51.222658,-63.620376
-8.8102846,62.565427,-53.755142
-29.037472,67.087298,-38.049826
-46.048546,65.224662,-19.176115
-58.679775,57.448247,1.2315285
-66.022627,43.895331,22.127297
-66.658435,25.456567,41.201868
-60.8342,5.1791161,55.655083
-48.863386,-15.415105,64.27849
-31.942688,-34.694356,66.637044
-12.306538,-51.037019,63.343557
8.9267756,-62.435942,53.509166
29.207523,-67.023979,37.816455
46.275835,-65.163138,18.887304
58.760843,-57.277849,-1.4829935
66.035554,-43.753638,-22.281916
66.722176,-25.342491,-41.379685
60.906694,-5.0257388,-55.880955
48.895107,15.644334,-64.539441
31.927645,34.852334,-66.779979
12.379386,51.04959,-63.428976
-8.8762872,62.488654,-53.612367
-29.214065,67.13105,-37.916985
-46.361172,65.281784,-18.920613
-58.718314,57.276718,1.4415951
-65.891398,43.758585,22.132812
-66.621576,25.379049,41.242527
-60.800716,5.0155269,55.78519
-48.760946,-15.726749,64.487696
-31.74548,-34.887042,66.632523
-12.280537,-50.911709,63.192245
8.9672435,-62.364217,53.396974
29.352949,-67.06142,37.708471
46.557242,-65.229259,18.672017
58.809865,-57.11516,-1.6947044
65.8512,-43.590673,-22.260527
66.610187,-25.269689,-41.340499
60.785723,-4.8673516,-55.918372
48.729865,15.92403,-64.653895
31.667243,35.062078,-66.729321
12.274066,50.904645,-63.17871
-8.9292809,62.327608,-53.398327
-29.362383,67.086802,-37.72442
-46.623591,65.280877,-18.657286
-58.813023,57.078539,1.7344845
-65.700624,43.524549,22.176075
-66.468716,25.277146,41.19157
-60.663159,4.8557314,55.807428
-48.609022,-15.980396,64.589418
-31.507844,-35.125129,66.632973
-12.176131,-50.788229,62.96436
8.9426599,-62.148096,53.205436
29.413872,-66.98328,37.569408
46.730272,-65.215923,18.485651
58.893993,-56.957986,-1.9360061
65.62883,-43.37003,-22.2588
66.384759,-25.210896,-41.173862
60.624855,-4.7902413,-55.834613
48.577998,16.091627,-64.669625
31.450113,35.258469,-66.708582
12.161467,50.773777,-62.935244
-8.8556765,62.040768,-53.185092
-29.364943,66.961374,-37.596431
-46.742842,65.237158,-18.494316
-58.915219,56.961391,1.953828
-65.526297,43.326054,22.200243
-66.245019,25.240778,41.004241
-60.548268,4.8391949,55.709073
-48.510334,-16.088753,64.599088
-31.375699,-35.293236,66.668935
-12.102799,-50.708541,62.811339
8.8129097,-61.864377,53.051467
29.340683,-66.864382,37.5237
46.778624,-65.192965,18.414341
58.988883,-56.928678,-2.0602049
65.502539,-43.232238,-22.270301
66.159629,-25.209947,-40.949682
60.52956,-4.8501395,-55.67942
48.500071,16.126688,-64.626758
31.36949,35.379218,-66.748708
12.084907,50.74062,-62.825527
-8.7284433,61.756062,-53.027619
-29.260436,66.826962,-37.566526
-46.765066,65.212712,-18.447645
-59.026807,56.971306,2.0555003
-65.474585,43.208495,22.26609
-66.044509,25.233832,40.810676
-60.474837,4.9295653,55.545272
-48.457457,-16.099578,64.557035
-31.33887,-35.408067,66.746937
-12.022141,-50.756565,62.778707
8.687135,-61.605149,52.918014
29.199573,-66.731827,37.532254
46.77274,-65.176366,18.403626
59.09268,-56.967423,-2.1252571
65.503075,-43.147854,-22.355221
65.968617,-25.200453,-40.768164
60.44291,-4.9666637,-55.476247
48.441551,16.115181,-64.556732
31.336576,35.482435,-66.819011
11.983493,50.843263,-62.826756
-8.6449162,61.524221,-52.879305
-29.116274,66.676258,-37.559984
-46.749886,65.177763,-18.427877
-59.139269,57.010699,2.1285697
-65.541442,43.143146,22.398296
-65.892693,25.187014,40.705679
-60.384353,5.0373725,55.34698
-48.40991,-16.089551,64.499461
-31.313081,-35.522896,66.835976
-11.92034,-50.925527,62.845867
8.6582199,-61.450039,52.791819
29.062359,-66.586812,37.524454
46.744675,-65.15296,18.408285
59.208402,-57.021517,-2.186885
65.626028,-43.111638,-22.51439
65.863087,-25.127146,-40.735941
60.341819,-5.0676441,-55.274175
48.399493,16.095961,-64.495454
31.298226,35.608008,-66.906234
11.865069,51.065717,-62.930786
-8.6873591,61.448616,-52.761257
-29.015997,66.533745,-37.517748
-46.732283,65.163056,-18.430774
-59.266615,57.048415,2.2181997
-65.710685,43.105296,22.605389
-65.849319,25.081525,40.767794
-60.275514,5.0970419,55.178472
-48.362129,-16.087978,64.450107
