IsLa[a],IsLb[A],IsLc[A]
-1.179167,-0.5791667,1.4625
-1.4125,-0.0375,1.25
-1.5875,0.9583333,0.9083333
-1.3,1.3,0.3458333
-1.075,1.4125,-0.3208333
-0.8,1.420833,-1.158333
-0.4208333,1.220833,-1.3625
0.3375,1.008333,-1.495833
1.033333,0.7125,-1.491667
1.316667,0.3,-1.316667
1.554167,-0.5625,-1.0125
1.383333,-1.154167,-0.5833333
1.175,-1.3875,-0.0875
0.975,-1.508333,0.8375
0.6541667,-1.283333,1.283333
0.15,-1.133333,1.508333
-0.8375,-0.9208333,1.625
-1.229167,-0.5208333,1.441667
-1.45,0.1666667,1.175
-1.533333,1.054167,0.8083333
-1.270833,1.275,0.325
-1.075,1.45,-0.55
-0.7666667,1.3625,-1.125
-0.35,1.216667,-1.391667
0.5041667,1.008333,-1.575
1.070833,0.6625,-1.441667
1.375,0.1666667,-1.258333
1.583333,-0.7791667,-0.975
1.3,-1.216667,-0.4875
1.125,-1.433333,0.1583333
0.9083333,-1.441667,1.079167
0.5166667,-1.266667,1.3875
-0.2583333,-1.0625,1.545833
-1.075,-0.7375,1.541667
-1.345833,-0.2666667,1.358333
-1.55,0.675,1.0375
-1.391667,1.195833,0.5
-1.166667,1.379167,-0.05416667
-0.9083333,1.495833,-0.95
-0.525,1.266667,-1.3
-0.0125,1.083333,-1.4625
0.8791667,0.8416667,-1.570833
1.258333,0.45,-1.354167
1.4625,-0.2125,-1.095833
1.491667,-1.079167,-0.7583333
1.229167,-1.3375,-0.2875
1.05,-1.483333,0.5458333
0.775,-1.358333,1.1875
0.3625,-1.225,1.433333
-0.5708333,-1.008333,1.608333
-1.0875,-0.6375,1.479167
-1.375,-0.1208333,1.283333
-1.6125,0.8083333,0.9625
-1.329167,1.191667,0.45
-1.104167,1.408333,-0.1875
-0.875,1.458333,-1.020833
-0.5291667,1.254167,-1.35
0.1708333,1.066667,-1.5375
0.9833333,0.8,-1.504167
1.320833,0.3875,-1.325
1.525,-0.4958333,-1.079167
1.383333,-1.141667,-0.625
1.208333,-1.345833,-0.1166667
0.9958333,-1.483333,0.8958333
0.6333333,-1.316667,1.2625
0.07083333,-1.158333,1.5
-0.8708333,-0.8625,1.633333
-1.2375,-0.4333333,1.433333
-1.4875,0.275,1.125
-1.516667,1.0875,0.6833333
-1.225,1.345833,0.1708333
-0.9833333,1.483333,-0.6291667
-0.65,1.329167,-1.254167
-0.2625,1.166667,-1.454167
0.6416667,0.9333333,-1.558333
1.158333,0.5708333,-1.395833
1.383333,0.0875,-1.216667
1.558333,-0.9,-0.9208333
1.295833,-1.241667,-0.4208333
1.1125,-1.420833,0.2333333
0.8791667,-1.470833,1.066667
0.5166667,-1.275,1.3625
-0.225,-1.054167,1.570833
-0.9791667,-0.7666667,1.575
-1.3375,-0.3666667,1.3625
-1.575,0.4791667,1.066667
-1.395833,1.1375,0.6166667
-1.195833,1.383333,0.1166667
-0.975,1.491667,-0.85
-0.6416667,1.283333,-1.283333
-0.1291667,1.1375,-1.45
0.8375,0.9291667,-1.570833
1.2,0.5333333,-1.395833
1.429167,-0.1541667,-1.1625
1.5125,-0.9875,-0.8166667
1.266667,-1.2875,-0.325
1.054167,-1.479167,0.5375
0.7583333,-1.375,1.141667
0.3416667,-1.208333,1.454167
-0.5708333,-0.9625,1.633333
-1.1625,-0.5875,1.475
-1.4375,-0.05,1.233333
-1.6125,0.9458333,0.8958333
-1.2875,1.291667,0.3458333
-1.0625,1.420833,-0.3166667
-0.8,1.416667,-1.191667
-0.4083333,1.216667,-1.395833
0.3625,1.008333,-1.508333
1.070833,0.7041667,-1.483333
1.3375,0.2833333,-1.3
1.554167,-0.6083333,-0.9958333
1.375,-1.125,-0.5375
1.154167,-1.3875,-0.06666667
0.9458333,-1.5125,0.8583333
0.6208333,-1.291667,1.2875
0.1125,-1.116667,1.516667
-0.8333333,-0.9,1.6375
-1.254167,-0.525,1.416667
-1.4875,0.1583333,1.154167
-1.504167,1.0625,0.7958333
-1.258333,1.304167,0.3166667
-1.0625,1.45,-0.5708333
-0.75,1.345833,-1.166667
-0.35,1.208333,-1.416667
0.55,1.0,-1.5875
1.070833,0.6541667,-1.445833
1.370833,0.1583333,-1.241667
1.604167,-0.7625,-0.9625
1.3,-1.204167,-0.4791667
1.116667,-1.4375,0.1625
0.8875,-1.445833,1.066667
0.525,-1.258333,1.395833
-0.2458333,-1.0375,1.570833
-1.0625,-0.75,1.545833
-1.35,-0.2958333,1.341667
-1.5625,0.6708333,1.029167
-1.366667,1.216667,0.4833333
-1.166667,1.391667,-0.05416667
-0.9,1.4875,-1.004167
-0.5041667,1.254167,-1.2875
0.02083333,1.075,-1.4875
0.8916667,0.825,-1.566667
1.245833,0.4333333,-1.341667
1.483333,-0.2291667,-1.083333
1.483333,-1.066667,-0.7125
1.208333,-1.345833,-0.2791667
1.025,-1.475,0.5541667
0.7416667,-1.341667,1.216667
0.3458333,-1.208333,1.4625
-0.5791667,-0.9875,1.625
-1.120833,-0.6291667,1.479167
-1.391667,-0.1291667,1.266667
-1.620833,0.8625,0.9416667
-1.320833,1.179167,0.4625
-1.116667,1.4125,-0.2
-0.8666667,1.454167,-1.025
-0.525,1.254167,-1.35
0.175,1.054167,-1.545833
0.9708333,0.7833333,-1.504167
1.329167,0.3875,-1.325
1.55,-0.4791667,-1.066667
1.358333,-1.141667,-0.625
1.175,-1.35,-0.125
0.9916667,-1.4875,0.8833333
0.6333333,-1.3,1.279167
0.08333333,-1.133333,1.491667
-0.9,-0.8708333,1.633333
-1.229167,-0.45,1.4375
-1.4875,0.3041667,1.125
-1.516667,1.1,0.6833333
-1.2375,1.35,0.1708333
-0.9708333,1.479167,-0.6583333
