IsLa [A],IsLb [A],IsLc [A]
70.098871,-102.32709,32.228222
91.502074,-92.50863,1.0065565
103.82505,-72.395454,-31.429594
105.87213,-44.513693,-61.358442
98.334201,-13.392354,-84.941847
81.495314,19.085463,-100.58078
56.433961,50.031616,-106.46558
25.901465,76.677943,-102.57941
-6.3869346,94.816445,-88.42951
-38.024121,103.27878,-65.254659
-66.55377,102.53476,-35.980986
-87.891611,92.392866,-4.5012549
-100.30771,72.468575,27.839136
-102.3536,44.707285,57.646316
-94.752494,13.501363,81.251132
-77.855985,-18.86285,96.718835
-52.845387,-49.62428,102.46967
-22.539582,-76.094788,98.63437
9.5909175,-94.323594,84.732676
41.132329,-102.86936,61.737033
69.386521,-101.90026,32.513736
90.560946,-91.618636,1.0576906
103.00351,-71.835459,-31.168055
105.08818,-44.200497,-60.887687
97.394781,-12.903519,-84.491262
80.334553,19.448073,-99.782626
55.162642,50.165523,-105.32816
24.723966,76.599412,-101.32338
-7.4021671,94.86403,-87.461863
-39.062888,103.44555,-64.382666
-67.219772,102.18866,-34.968885
-88.31792,91.703024,-3.3851032
-100.71838,71.872773,28.84561
-102.8279,44.362944,58.464957
-95.113758,12.988182,82.125576
-77.99895,-19.347513,97.346463
-52.837466,-49.950698,102.78816
-22.453903,-76.215822,98.669725
9.5818696,-94.476904,84.895035
41.217617,-103.1355,61.917882
69.201501,-101.75668,32.555183
90.136195,-91.115043,0.97884804
102.43849,-71.207145,-31.23135
104.4857,-43.773885,-60.711812
96.729597,-12.391301,-84.338296
79.46114,20.017793,-99.478933
54.181712,50.539042,-104.72075
23.655508,76.680958,-100.33647
-8.3898545,94.886664,-86.496809
-40.005484,103.51307,-63.507586
-67.933508,101.98829,-34.05478
-88.765174,91.135504,-2.3703301
-100.92692,71.137862,29.789059
-102.92992,43.779259,59.150661
-95.173865,12.435433,82.738432
-77.877339,-19.969858,97.847196
-52.639734,-50.396357,103.03609
-22.164469,-76.35222,98.51669
9.8455792,-94.50224,84.656661
41.34827,-103.18545,61.837183
69.181057,-101.65025,32.46919
89.934772,-90.672167,0.73739559
101.98971,-70.662713,-31.327
103.9292,-43.319775,-60.609421
96.14884,-12.000141,-84.148699
78.850989,20.395495,-99.246484
53.525266,50.815549,-104.34082
22.97349,76.662495,-99.635985
-9.0710395,94.781059,-85.710019
-40.514092,103.45324,-62.939151
-68.308068,101.84934,-33.54127
-89.081547,90.787822,-1.7062755
-101.04629,70.757675,30.288619
-102.92484,43.395266,59.529572
-95.147149,12.105711,83.041438
