IsLa [A],IsLb [A],IsLc [A]
35.611313,-56.890205,21.278891
31.194539,-62.227295,31.032756
57.77093,-43.039607,-14.731323
61.619574,-63.67539,2.0558155
71.742291,-36.623408,-35.118882
47.506854,-6.1409149,-41.365939
101.58943,-8.5711047,-93.018327
34.44582,18.072484,-52.518304
13.854368,62.893148,-76.747516
3.3917066,55.855923,-59.24763
-35.613183,56.91051,-21.297327
-31.22288,62.268234,-31.045354
-57.81459,43.064707,14.749883
-61.588135,63.613106,-2.0249712
-71.677312,36.536932,35.14038
-47.483044,6.1329925,41.350051
-101.62977,8.5376282,93.092146
-34.46452,-18.071851,52.536372
-13.805066,-62.912949,76.718015
-3.3448005,-55.809795,59.154596
35.596572,-56.911572,21.315
31.216439,-62.296403,31.079965
57.840865,-43.10096,-14.739905
61.55964,-63.595289,2.0356493
71.600005,-36.476313,-35.123692
47.458532,-6.1404853,-41.318047
101.68036,-8.536189,-93.144176
34.522093,18.039604,-52.561696
13.79069,62.920019,-76.710709
3.3304485,55.754094,-59.084543
-35.558554,56.897544,-21.33899
-31.181223,62.318527,-31.137304
-57.854242,43.161254,14.692988
-61.542304,63.616797,-2.0744924
-71.529507,36.440805,35.088702
-47.436446,6.1625495,41.273897
-101.73559,8.5548313,93.180759
-34.606955,-17.99199,52.598944
-13.804105,-62.92082,76.724926
-3.3341773,-55.699506,59.033683
35.505227,-56.876745,21.371517
31.129443,-62.335864,31.206421
57.856387,-43.233314,-14.623073
61.541799,-63.661199,2.1194005
71.470659,-36.428868,-35.041791
47.411036,-6.1898129,-41.221223
101.78758,-8.5816402,-93.205937
34.69889,17.940689,-52.63958
13.845052,62.913284,-76.758336
3.3492446,55.649456,-58.9987
-35.447363,56.845966,-21.398603
-31.083881,62.354192,-31.27031
-57.846265,43.308458,14.537807
-61.560208,63.71945,-2.1592416
-71.434754,36.4403,34.994454
-47.382268,6.2060185,41.17625
-101.82811,8.6009125,93.227194
-34.792143,-17.89657,52.688713
-13.911794,-62.901126,76.81292
-3.3671746,-55.621647,58.988822
35.390299,-56.811269,21.42097
31.057056,-62.37698,31.319924
57.831493,-43.394937,-14.436556
61.605223,-63.792038,2.1868147
71.432713,-36.464298,-34.968415
47.358379,-6.2135922,-41.144787
101.85813,-8.5928463,-93.265284
34.887857,17.86274,-52.750597
14.002901,62.898439,-76.90134
3.3785998,55.631659,-59.010259
-35.343711,56.783292,-21.439581
-31.058941,62.414559,-31.355618
-57.825561,43.493222,14.332339
-61.68722,63.874889,-2.1876688
-71.471987,36.4951,34.976886
-47.33969,6.2139316,41.125758
-101.86983,8.5457738,93.324059
-34.970434,-17.851929,52.822363
