IsLa [A],IsLb [A],IsLc [A]
93.246707,-122.54935,29.30264
119.53212,-115.93132,-3.6007941
122.90765,-83.09297,-39.814681
123.85776,-45.704748,-78.153016
118.5607,-11.941191,-106.6195
94.098046,30.313861,-124.41191
66.115392,57.333488,-123.44888
15.384941,102.84187,-118.22681
-13.90824,119.30936,-105.40112
-55.426833,126.93676,-71.509923
-88.526254,112.01526,-23.489005
-121.3705,113.88935,7.4811463
-115.34989,64.925991,50.423894
-127.81828,48.74274,79.075538
-115.67025,15.540338,100.12991
-86.864479,-44.45069,131.31517
-78.956657,-51.984587,130.94124
-9.2278077,-110.18932,119.41713
16.170007,-123.57644,107.40643
63.116524,-137.53669,74.420164
88.64814,-109.49292,20.844779
126.85632,-118.12531,-8.7310063
112.48254,-56.472253,-56.010287
133.34527,-55.864696,-77.480577
115.71324,-21.402375,-94.310862
85.426378,46.849663,-132.27604
85.316136,46.668796,-131.98493
9.1310854,108.74347,-117.87456
-15.845961,121.38975,-105.54379
-63.250499,136.02285,-72.772348
-88.12587,107.40015,-19.274283
-126.61193,114.83271,11.779223
-112.49991,53.830679,58.669231
-133.39456,53.485091,79.909473
-114.29228,17.756803,96.535482
-84.40219,-50.392504,134.79469
-85.1492,-50.049638,135.19884
-7.9774186,-111.70121,119.67863
17.37636,-124.55409,107.17773
64.841354,-140.18619,75.344837
89.376408,-110.28265,20.906243
127.72447,-116.92044,-10.804038
114.09965,-56.381181,-57.718474
134.76268,-55.807959,-78.954724
114.28755,-19.383268,-94.90428
84.975016,48.710099,-133.68512
86.109123,48.629332,-134.73845
8.5594703,109.45419,-118.01366
-16.995591,122.82137,-105.82578
-65.025718,139.8276,-74.801878
-88.954369,108.88848,-19.934116
-127.47636,115.32762,12.148739
-115.05016,55.284209,59.765951
-135.01499,54.074317,80.940672
-113.7434,17.421218,96.322183
-84.563366,-51.41592,135.97929
-85.406626,-51.433502,136.84013
-7.9577425,-111.20074,119.15848
18.21408,-125.16323,106.94915
66.68306,-142.77665,76.093591
89.543626,-110.83698,21.293359
128.42082,-117.30354,-11.11728
116.85696,-57.350623,-59.506334
136.38567,-56.158398,-80.227269
114.6922,-19.188887,-95.503314
85.339484,50.716536,-136.05602
