IsLa [A],IsLb [A],IsLc [A]
36.823419,-66.401229,29.577811
50.036278,-63.81041,13.774132
58.444556,-51.068045,-7.3765115
68.001676,-35.971428,-32.030248
68.947813,-21.242356,-47.705457
59.075558,-2.4224833,-56.653074
43.720801,22.434309,-66.155111
29.433322,41.086763,-70.520084
12.481364,51.69307,-64.174435
-10.707985,60.610721,-49.902736
-32.901096,68.158555,-35.257459
-46.151038,65.528336,-19.377298
-54.970881,53.218152,1.7527297
-63.911696,37.927734,25.983962
-64.774308,23.042409,41.731899
-55.305549,4.1398577,51.165692
-40.114597,-20.136186,60.250783
-25.72928,-38.538961,64.268241
-8.8900131,-49.34077,58.230783
13.790876,-58.14198,44.351104
35.329405,-65.197361,29.867955
48.568548,-62.688525,14.119977
57.561939,-50.780198,-6.7817406
66.090162,-35.701009,-30.389153
66.853291,-20.816842,-46.036449
57.621795,-1.8693193,-55.752475
42.531939,22.010917,-64.542856
27.93536,40.274357,-68.209717
11.002151,51.26137,-62.263522
-11.464956,59.908911,-48.443955
-32.741684,66.456768,-33.715083
-46.074211,64.015357,-17.941146
-55.203589,52.260639,2.9429497
-63.28879,37.151472,26.137317
-64.047401,22.152585,41.894816
-55.051347,3.0704714,51.980876
-40.109261,-20.284513,60.393774
-25.472847,-38.410228,63.883075
-8.470152,-49.656775,58.126927
13.580717,-58.112497,44.531781
34.30661,-64.292794,29.986185
47.684086,-61.944067,14.259981
56.829537,-50.406592,-6.4229452
64.616642,-35.567271,-29.049371
65.331623,-20.544659,-44.786964
56.449644,-1.3632469,-55.086397
41.681777,21.543088,-63.224865
26.927925,39.601697,-66.529622
9.7054708,51.091219,-60.79669
-12.112995,59.355561,-47.242567
-32.612654,65.184916,-32.572262
-46.094949,62.847939,-16.75299
-55.206889,51.368841,3.8380477
-62.694842,36.652206,26.042635
-63.408833,21.492788,41.916045
-54.619741,2.1854958,52.434245
-40.084131,-20.211698,60.29583
-25.302798,-38.217325,63.520122
-7.8866536,-49.966496,57.85315
13.540181,-58.04423,44.504049
33.660754,-63.636133,29.975379
