IsLa [A],IsLb [A],IsLc [A]
29.710347,-61.530517,31.820169
47.606792,-65.020062,17.41327
53.279717,-51.299534,-1.9801836
62.157765,-42.478855,-19.678911
64.767037,-28.374132,-36.392905
63.353121,-6.0419112,-57.31121
48.729607,8.5499633,-57.27957
16.812007,41.099799,-57.911806
14.289769,46.359462,-60.649232
-11.929361,57.548196,-45.618834
-21.935432,54.993641,-33.058208
-46.588169,64.216466,-17.628297
-42.207905,31.292572,10.915334
-68.297171,54.055423,14.241748
-62.472521,38.12245,24.35007
-68.493703,3.192715,65.300988
-54.850279,-3.0656332,57.915912
-1.1044154,-50.459016,51.563432
-15.552398,-43.809404,59.361802
19.45507,-61.373578,41.918509
16.574312,-51.543753,34.969442
47.251155,-65.666376,18.415221
35.208681,-18.208844,-16.999837
73.527287,-63.376276,-10.151011
61.622227,-44.80518,-16.817046
71.28602,-3.3017065,-67.984313
57.075535,0.22398762,-57.299522
-2.5282592,51.569068,-49.040809
15.852003,42.01216,-57.864163
-20.291535,60.539753,-40.248218
-16.752488,50.472988,-33.7205
-47.328405,64.049974,-16.721569
-35.433809,16.794147,18.639662
-73.70921,62.003649,11.705561
-61.186312,43.074865,18.111448
-70.866553,1.553654,69.312899
-56.98219,-1.8508587,58.833049
2.8012758,-52.896426,50.09515
-15.366701,-43.255874,58.622575
20.736593,-61.999044,41.262451
16.994671,-51.584527,34.589856
47.347106,-64.707974,17.360868
35.518659,-17.585321,-17.933337
73.858082,-62.932168,-10.925914
60.767016,-43.752301,-17.014715
70.642851,-2.2820066,-68.360844
57.115895,1.1338569,-58.249752
-2.7547717,51.938374,-49.183602
15.205481,42.3526,-57.558081
-21.00228,61.549848,-40.547568
-17.150795,50.880503,-33.729708
-47.345293,63.585288,-16.239995
-35.736203,16.635647,19.100556
-74.02884,61.897142,12.131698
-60.345096,42.522572,17.822524
-70.331157,1.0384732,69.292684
-56.979743,-2.4193642,59.399107
2.9858874,-52.830806,49.844918
-14.854473,-43.218164,58.072637
21.450757,-62.74643,41.295673
17.389624,-51.700901,34.311276
47.362993,-64.103587,16.740595
35.93532,-17.252304,-18.683016
74.206122,-62.487862,-11.71826
60.013907,-43.00808,-17.005828
70.203024,-1.5159223,-68.687102
57.004376,2.0517252,-59.056102
-2.9263408,52.084739,-49.158398
14.756536,42.584389,-57.340924
-21.737835,62.560396,-40.822561
-17.48532,51.204542,-33.719222
-47.337886,63.395996,-16.05811
-36.193026,16.637298,19.555728
-74.352309,61.722156,12.630153
-59.701182,42.187788,17.513394
-69.979925,0.57493415,69.404991
-56.788561,-3.0766592,59.86522
3.0800884,-52.645519,49.565431
-14.469543,-43.224742,57.694285
22.199128,-63.509229,41.310101
17.644657,-51.767258,34.122602
47.38426,-63.85148,16.46722
36.469871,-17.115225,-19.354646
74.528784,-62.127994,-12.400791
59.536458,-42.604672,-16.931786
69.908995,-0.8161143,-69.092881
56.706932,2.9069175,-59.613849
-2.99261,52.051443,-49.058833
14.369986,42.82667,-57.196656
-22.502687,63.433552,-40.930864
-17.652631,51.395643,-33.743012
-47.386951,63.432058,-16.045107
-36.742676,16.706791,20.035885
-74.661604,61.622975,13.038629
-59.407948,42.113532,17.294416
-69.746508,0.048200654,69.698307
-56.448008,-3.6898816,60.137889
3.0717571,-52.396107,49.32435
-14.082466,-43.347832,57.430298
22.929839,-64.124503,41.194664
17.732342,-51.780985,34.048644
