IsLa [A],IsLb [A],IsLc [A]
78.273987,-122.07594,43.801956
108.90447,-119.82715,10.922681
116.906,-90.32516,-26.580844
124.39859,-61.693004,-62.705588
122.36316,-27.320891,-95.042267
109.85176,12.699422,-122.55118
75.542031,45.607928,-121.14996
21.221244,95.528055,-116.7493
1.5722174,110.4568,-112.02902
-42.508447,122.01408,-79.505637
-70.676437,116.39366,-45.71722
-108.18325,119.78093,-11.59768
-104.04116,68.127206,35.913953
-133.30098,77.063634,56.237346
-120.1526,38.335313,81.817285
-116.31071,-13.892191,130.2029
-83.573319,-38.364126,121.93745
-4.5299998,-102.69114,107.22114
-3.4156377,-106.06261,109.47825
49.117941,-124.42981,75.311873
64.181603,-111.40612,47.224517
107.74451,-119.78608,12.041571
94.470356,-51.380149,-43.090207
139.31649,-86.894084,-52.422402
117.99706,-43.875555,-74.121505
118.63664,14.579071,-133.21571
85.490725,36.513811,-122.00454
-0.64882248,104.26561,-103.61679
2.9598701,104.7577,-107.71757
-50.716933,124.67039,-73.953454
-64.704939,110.80282,-46.097877
-107.8991,118.59116,-10.692054
-95.291877,50.869122,44.422756
-140.07259,86.513519,53.559067
-117.59781,43.186141,74.411668
-118.75432,-15.221516,133.97584
-86.007168,-37.315764,123.32293
0.42469629,-104.09756,103.67286
-3.1668438,-104.81658,107.98343
50.830128,-125.61293,74.782803
63.962477,-110.72985,46.76737
107.02338,-118.36801,11.344627
95.220318,-51.037491,-44.182828
139.57179,-86.69478,-52.877012
116.54887,-43.488886,-73.059979
117.93985,15.379739,-133.31959
85.289855,37.451047,-122.7409
-0.85919435,103.18525,-102.32605
2.3725,104.37024,-106.74274
-51.912258,125.67973,-73.767474
-63.92063,110.04596,-46.125333
-107.1025,117.63852,-10.536025
-95.957369,50.429635,45.527734
-139.81911,86.442217,53.376892
-116.64579,43.345365,73.300426
-117.81502,-16.323536,134.13856
-85.369302,-37.93311,123.30241
0.31033199,-102.94285,102.63252
-2.1461362,-104.58252,106.72865
52.129284,-125.96617,73.836885
63.157662,-110.13709,46.979429
106.62492,-117.37448,10.749561
95.787925,-50.118141,-45.669784
139.51466,-86.910878,-52.603781
116.16097,-43.533273,-72.627697
116.86115,16.856374,-133.71752
85.046333,37.745975,-122.79231
-0.35120792,102.44611,-102.09491
1.1796635,104.32701,-105.50668
-52.677735,125.62306,-72.945327
-63.183501,110.07632,-46.892814
-106.719,116.49321,-9.7742084
-95.939756,49.332741,46.607015
-140.03178,87.112427,52.919353
-116.03471,43.073767,72.960941
-116.35311,-17.610274,133.96339
-85.465117,-37.930769,123.39589
0.063045248,-102.55401,102.49097
-0.82179196,-104.28088,105.10268
52.590721,-125.71194,73.121217
63.026494,-110.48281,47.456312
106.26581,-115.86417,9.5983621
95.573768,-49.029937,-46.543831
140.28405,-87.57307,-52.710978
115.25734,-42.824488,-72.432856
115.56609,17.730324,-133.29642
85.508709,37.996493,-123.5052
-0.39161534,102.39291,-102.00129
0.36269174,103.75021,-104.1129
-52.92565,125.71732,-72.791671
-63.375233,110.45105,-47.075818
-106.01947,114.97423,-8.9547537
-95.642405,48.601992,47.040413
-140.80646,87.430541,53.375919
-114.76201,42.438805,72.323203
-115.34465,-17.956428,133.30108
-85.671287,-38.582006,124.25329
0.4769037,-102.42842,101.95152
-0.46069725,-103.50303,103.96373
53.171627,-126.19363,73.021999
63.365919,-110.4789,47.112986
105.43151,-114.61662,9.1851123
95.621445,-48.520332,-47.101113
140.76323,-87.248924,-53.514305
114.1805,-42.587829,-71.59267
114.98886,17.983281,-132.97215
85.296787,39.017144,-124.31393
-0.66000631,102.05507,-101.39506
0.34535019,103.14522,-103.49058
-53.859292,126.42387,-72.564575
-63.398587,110.17742,-46.778832
-105.19882,114.33697,-9.138156
-95.906402,48.161091,47.745311
-140.71467,86.823624,53.891046
-114.15119,42.743531,71.407657
-114.78648,-18.460724,133.2472
-84.982518,-39.508991,124.49151
0.36161075,-101.80052,101.43891
-0.26119378,-103.16141,103.4226
54.331356,-126.60734,72.275984
63.116948,-110.16555,47.048601
104.96973,-114.35372,9.3839933
95.921901,-47.830711,-48.091189
140.48403,-86.790243,-53.693788
114.15778,-43.055414,-71.102368
114.21953,18.985525,-133.20506
84.582785,39.57084,-124.15363
-0.098627062,101.51116,-101.41253
-0.1956491,103.07301,-102.87736
-54.760336,126.40195,-71.641617
-63.052183,110.26215,-47.20997
-105.02549,114.11244,-9.0869503
-95.886937,47.236793,48.650144
-140.60977,86.87107,53.738704
-114.30183,43.004774,71.297059
-113.65332,-19.581751,133.23507
-84.539249,-39.614972,124.15422
-0.18491533,-101.56895,101.75387
0.59048203,-103.03161,102.44113
54.820625,-126.26193,71.441305
63.063042,-110.68277,47.619731
104.94875,-113.80855,8.8598
95.60036,-46.821875,-48.778485
140.91969,-87.167997,-53.751691
114.12449,-42.834392,-71.290097
113.03489,19.78091,-132.8158
84.566012,39.605819,-124.17183
0.11006061,101.67618,-101.78624
-0.94004934,102.70514,-101.76509
-54.889449,126.12525,-71.235805
-63.376517,110.96592,-47.589407
-104.78544,113.2935,-8.5080666
-95.439762,46.480793,48.958969
-141.40739,87.208931,54.198455
-113.84103,42.504097,71.336932
-112.75103,-19.80215,132.55318
-84.644809,-39.937112,124.58192
0.086334856,-101.90274,101.8164
0.91153452,-102.38727,101.47574
55.023699,-126.33426,71.310556
63.654373,-111.10573,47.451354
104.40356,-112.97539,8.5718307
95.358175,-46.405203,-48.952971
141.66378,-87.078682,-54.585095
113.4888,-42.454158,-71.034642
112.60813,19.63738,-132.24551
84.42127,40.402523,-124.82379
-0.34679157,101.91542,-101.56862
-0.77071269,102.08553,-101.31481
-55.415634,126.55989,-71.144261
-63.865802,110.93985,-47.074046
-104.12819,112.85266,-8.7244684
-95.517748,46.273665,49.244083
-141.67252,86.692177,54.980343
-113.43725,42.652061,70.785185
-112.59736,-19.69262,132.28998
-84.054786,-40.913813,124.9686
0.35504561,-101.84732,101.49227
0.62942508,-102.04066,101.41123
55.866742,-126.74774,70.880993
63.839243,-110.79734,46.958101
103.97362,-113.00252,9.0288934
95.658512,-46.069921,-49.588592
141.43308,-86.419451,-55.01363
113.62377,-43.036834,-70.586936
112.41079,19.9486,-132.35939
83.648175,41.143511,-124.79169
-0.14793457,101.69073,-101.54279
-0.75088331,102.10782,-101.35694
-56.267239,126.63617,-70.36893
-63.769936,110.77644,-47.006503
-104.07852,113.13758,-9.059061
-95.675768,45.670414,50.005353
-141.28396,86.317863,54.966098
-113.92294,43.216467,70.706471
-112.05666,-20.403839,132.4605
-83.47695,-41.159592,124.63654
-0.17926593,-101.69458,101.87385
1.0194923,-102.22081,101.20132
56.403182,-126.4153,70.012118
63.806241,-111.07289,47.266644
104.25081,-113.15146,8.9006514
95.480178,-45.288416,-50.191761
141.3709,-86.482261,-54.888637
114.06457,-43.152593,-70.911982
111.58257,20.697361,-132.27993
83.494581,41.050022,-124.5446
0.32214767,101.83556,-102.15771
-1.2705235,102.11121,-100.84069
-56.36957,126.19526,-69.82569
-64.043196,111.4336,-47.390406
-104.37026,112.92653,-8.5562666
-95.238199,44.996268,50.241931
-141.72196,86.611577,55.110384
-113.98306,42.839214,71.143844
-111.29246,-20.728451,132.02091
-83.626888,-41.143187,124.77007
-0.20885845,-102.10733,102.31619
1.2926004,-101.86864,100.57604
56.303432,-126.20853,69.905101
64.370673,-111.72474,47.354066
104.24857,-112.67547,8.426897
95.054785,-44.927744,-50.127041
142.05528,-86.549833,-55.505451
113.73115,-42.591528,-71.139621
111.25402,20.502467,-131.75648
83.623326,41.429521,-125.05285
-0.097791683,102.31295,-102.21516
-1.108233,101.59859,-100.49036
-56.458284,126.42261,-69.964328
-64.649174,111.72699,-47.077812
-104.00102,112.56884,-8.5678186
-95.069897,44.959483,50.110414
-142.17572,86.24231,55.933413
-113.56861,42.557489,71.011121
-111.3988,-20.305797,131.70459
-83.387145,-41.871225,125.25837
0.29732372,-102.36548,102.06816
0.85438142,-101.50828,100.6539
56.805878,-126.69185,69.885968
64.722263,-111.5568,46.834532
103.81852,-112.73565,8.9171351
95.201816,-44.963761,-50.238055
142.02961,-85.910488,-56.119121
113.66739,-42.83055,-70.836844
111.51544,20.32029,-131.83573
82.979007,42.190452,-125.16946
-0.26488628,102.27001,-102.00513
-0.76469806,101.61957,-100.85487
-57.171229,126.75069,-69.579465
-64.645084,111.38826,-46.743175
-103.82673,112.9901,-9.1633741
-95.308999,44.779353,50.529646
-141.80514,85.732768,56.072368
-113.99492,43.155672,70.839247
-111.44916,-20.578511,132.02767
-82.672191,-42.267687,124.93988
0.040390837,-102.24101,102.20062
0.92418878,-101.86153,100.93734
57.35753,-126.58397,69.226444
64.547008,-111.46364,46.916633
104.01976,-113.18459,9.1648266
95.235939,-44.488462,-50.747477
141.70189,-85.806902,-55.894984
114.30795,-43.293515,-71.014433
111.17418,20.84606,-132.02024
82.604551,42.124809,-124.72936
0.18649685,102.31048,-102.49698
-1.2305128,102.01435,-100.78384
-57.309289,126.29852,-68.989228
-64.634466,111.74863,-47.114168
-104.25628,113.1495,-8.8932197
-95.043075,44.235493,50.807582
-141.90539,86.014882,55.890509
-114.40826,43.135321,71.272939
-110.87871,-20.941869,131.82058
-82.747584,-41.998518,124.7461
-0.23863892,-102.52374,102.76237
1.3954699,-101.93646,100.54099
57.114368,-126.10901,68.994637
64.906686,-112.05762,47.150935
104.34163,-112.94158,8.5999469
94.850251,-44.175209,-50.675042
142.24752,-86.147058,-56.100459
114.25478,-42.842619,-71.41216
110.79192,20.764256,-131.55617
82.897655,42.089543,-124.9872
0.044656209,102.75739,-102.80204
-1.2816523,101.6817,-100.40005
-57.010799,126.14794,-69.137142
-65.216898,112.17278,-46.955879
-104.23163,112.7283,-8.4966682
-94.790666,44.280424,50.510242
-142.47819,86.001205,56.476982
-114.0254,42.669269,71.356135
-110.94687,-20.480233,131.4271
-82.863112,-42.408077,125.27119
0.22805422,-102.88906,102.661
0.98244348,-101.4778,100.49535
57.130264,-126.35356,69.223298
65.395368,-112.0575,46.662127
104.03187,-112.74607,8.714203
94.907372,-44.433653,-50.473719
142.41387,-85.646278,-56.767596
113.94641,-42.772267,-71.174139
111.20648,20.312046,-131.51853
82.613477,42.743046,-125.35652
-0.34761352,102.83769,-102.49008
-0.72078007,101.44128,-100.7205
-57.431006,126.515,-69.083991
-65.364965,111.82478,-46.459814
-103.92477,112.97313,-9.0483516
-95.061616,44.457007,50.604609
-142.14557,85.326487,56.819085
-114.14022,43.042765,71.097456
-111.34446,-20.437369,131.78183
-82.288032,-42.899925,125.18796
0.20508885,-102.71506,102.50997
0.69305736,-101.61878,100.92572
57.671344,-126.4675,68.796159
65.216191,-111.70749,46.491302
104.00475,-113.25015,9.2454035
95.084727,-44.298976,-50.785751
141.89109,-85.237871,-56.653221
114.46381,-43.277895,-71.18591
111.23568,20.755296,-131.99098
82.102775,42.791531,-124.89431
0.038583227,102.69198,-102.73057
-0.92148453,101.84941,-100.92793
-57.702418,126.24859,-68.546172
-65.150558,111.85177,-46.701216
-104.21957,113.37481,-9.1552418
-94.931451,44.044285,50.887165
-141.85816,85.379914,56.478243
-114.70939,43.274483,71.434903
-110.96124,-20.980497,131.94174
-82.149045,-42.551895,124.70094
-0.17126045,-102.82891,103.00017
1.2139672,-101.94754,100.73357
57.51564,-126.01992,68.504278
65.264657,-112.1543,46.889642
104.40213,-113.27983,8.8777046
94.708598,-43.894724,-50.813874
142.11179,-85.589888,-56.5219
114.69795,-43.028829,-71.669121
110.74791,20.936981,-131.68489
82.33319,42.420529,-124.75372
0.071687945,103.06016,-103.13185
-1.3366563,101.83459,-100.49793
-57.282439,125.94172,-68.659284
-65.536739,112.38445,-46.847716
-104.3932,113.06213,-8.6689246
-94.579124,43.94828,50.630843
-142.43274,85.64254,56.7902
-114.48315,42.74503,71.738119
-110.76951,-20.666964,131.43648
-82.43167,-42.546426,124.9781
0.21670551,-103.27451,103.0578
1.1675577,-101.61958,100.45202
57.229157,-126.10321,68.874057
65.789454,-112.36507,46.575611
104.23153,-112.93695,8.7054125
94.645554,-44.158074,-50.48748
142.56351,-85.461273,-57.102233
114.28287,-42.668343,-71.614528
110.99152,20.363232,-131.35475
82.300498,42.861445,-125.16194
-0.48945269,103.33816,-102.84871
-0.86469084,101.48453,-100.61984
-57.383299,126.31491,-68.93161
-65.871184,112.13435,-46.263164
-104.10228,113.05427,-8.9519843
-94.870398,44.334803,50.535595
-142.40064,85.14268,57.257958
-114.32058,42.879362,71.441216
-111.23981,-20.278512,131.51832
-82.021203,-43.111926,125.13313
0.54776505,-103.24813,102.70036
0.67303613,-101.5489,100.87586
57.633016,-126.38601,68.752993
65.76713,-111.88787,46.120744
104.11382,-113.3297,9.2158746
95.070313,-44.33282,-50.737493
142.08917,-84.933453,-57.155717
114.59219,-43.169678,-71.422513
111.30718,20.485662,-131.79285
81.797292,43.12009,-124.91738
-0.35995048,103.14587,-102.78592
-0.73396782,101.7668,-101.03283
