IsLa [A],IsLb [A],IsLc [A]
67.410871,-102.26989,34.859021
89.237678,-94.078385,4.8407065
102.36769,-74.876625,-27.491066
106.51528,-47.501978,-59.013298
101.0564,-16.866675,-84.189726
84.321773,15.246462,-99.568235
58.402456,46.872769,-105.27522
28.319036,73.889382,-102.20842
-2.6031368,91.896728,-89.293591
-34.467107,101.33129,-66.86418
-64.154307,102.36784,-38.213533
-86.222053,93.965749,-7.743696
-99.268968,74.80743,24.461538
-103.03732,47.446015,55.591304
-97.074158,16.807471,80.266688
-80.553841,-15.07133,95.625171
-55.114233,-46.350161,101.46439
-25.43402,-73.044608,98.478628
5.4267328,-91.365376,85.938643
37.140483,-100.99797,63.857485
66.685108,-102.04904,35.36393
88.580362,-93.517361,4.9369992
101.61789,-74.319643,-27.298251
104.99476,-46.988698,-58.006058
98.69153,-16.414269,-82.277261
82.285564,15.33439,-97.619954
56.941083,46.419882,-103.36097
27.247038,73.214122,-100.46116
-3.536553,91.66528,-88.128728
-35.375095,101.44971,-66.074612
-64.761777,102.21426,-37.452481
-86.57743,93.434474,-6.8570433
-99.595721,74.206335,25.389385
-102.48638,46.879411,55.606969
-96.12128,16.378135,79.743145
-79.809442,-15.175648,94.985089
-54.676054,-46.21036,100.88641
-25.290244,-72.901308,98.191552
5.4473344,-91.407255,85.959921
37.331682,-101.36976,64.038076
66.335135,-101.81893,35.483791
88.026237,-92.940766,4.9145288
100.87686,-73.645274,-27.231591
103.46808,-46.238623,-57.229455
97.114795,-15.944878,-81.169917
80.765942,15.513285,-96.279226
55.739521,46.61954,-102.35906
26.413006,73.233766,-99.646772
-4.4822188,91.961585,-87.479367
-36.240756,101.81582,-65.575063
-65.141764,101.92943,-36.787669
-86.711392,92.848709,-6.1373172
-99.257279,73.406966,25.850313
-101.77447,45.965827,55.808645
-95.347821,15.845296,79.502525
-79.137713,-15.618526,94.756239
-54.397148,-46.510531,100.90768
-25.122251,-73.135074,98.257325
5.8241985,-91.956137,86.131939
37.44415,-101.63072,64.186569
66.230618,-101.63229,35.401668
87.448485,-92.258336,4.8098503
99.851504,-72.711883,-27.139621
102.26156,-45.335407,-56.926152
95.864968,-15.324793,-80.540175
79.864332,16.061233,-95.925565
55.175017,46.850488,-102.02551
25.787197,73.618314,-99.405511
-5.1754333,92.346094,-87.170661
-36.865722,101.93923,-65.073504
-65.429054,101.60974,-36.180684
-86.429375,91.994359,-5.5649844
-98.730342,72.435018,26.295324
-101.06144,45.113862,55.94758
-94.853168,15.142913,79.710255
-79.046736,-16.044294,95.09103
-54.347669,-46.958569,101.30624
-24.965381,-73.586224,98.551604
6.0145671,-92.20864,86.194073
37.736256,-101.76947,64.033214
65.978533,-101.07448,35.095948
86.89474,-91.454441,4.5597009
98.988052,-71.883479,-27.104573
101.39744,-44.550324,-56.847112
95.351242,-14.751213,-80.60003
79.621838,16.425078,-96.046916
54.918245,47.412055,-102.3303
25.366573,73.884473,-99.251045
-5.6993356,92.491049,-86.791713
-37.311019,101.79676,-64.485745
-65.502888,100.8878,-35.384908
-86.289955,91.26319,-4.973235
-98.259557,71.666696,26.59286
-100.82138,44.438287,56.383089
-94.832988,14.718665,80.114323
-79.156926,-16.628794,95.78572
-54.480553,-47.42667,101.90722
-24.807992,-73.869201,98.677192
6.2739307,-92.323708,86.049778
37.782931,-101.35322,63.570292
65.955973,-100.42699,34.471016
86.547563,-90.783589,4.2360258
98.622706,-71.287384,-27.335323
101.17606,-44.208807,-56.967252
95.304497,-14.450969,-80.853528
79.601881,16.979342,-96.581224
54.793532,47.719687,-102.51322
25.011377,74.16026,-99.171637
-6.0587358,92.326763,-86.268027
-37.578245,101.21014,-63.631895
-65.610211,100.18122,-34.571009
-86.261877,90.630911,-4.3690342
-98.436595,71.35695,27.079645
-100.97511,44.26269,56.712425
-95.149114,14.418763,80.730351
-79.347077,-16.996899,96.343976
-54.388172,-47.87197,102.26014
-24.555756,-74.068887,98.624643
6.5203826,-92.075889,85.555507
37.870375,-100.8151,62.944728
65.855143,-99.772971,33.917828
86.655912,-90.432524,3.7766118
98.827074,-71.302926,-27.524148
101.47994,-44.133815,-57.346126
95.481346,-14.222189,-81.259158
79.543325,17.266688,-96.810013
54.4756,48.179313,-102.65491
24.512666,74.157305,-98.669971
-6.5314309,92.133121,-85.60169
-37.614241,100.62012,-63.005878
-65.771176,99.715087,-33.943912
-86.624235,90.53025,-3.9060148
-98.930218,71.435334,27.494884
-101.58456,44.270615,57.313949
-95.324146,14.207877,81.11627
-79.268295,-17.420432,96.688727
-54.084431,-48.155932,102.24036
-24.023551,-74.130422,98.153973
6.8184144,-91.959113,85.140699
37.840466,-100.37839,62.537922
66.035974,-99.608303,33.572329
86.955657,-90.523975,3.5683184
99.449672,-71.434186,-28.015486
101.89192,-44.234089,-57.657832
95.544882,-14.029004,-81.515878
79.314098,17.617661,-96.931758
53.922552,48.284974,-102.20753
23.864419,74.239011,-98.10343
-6.8045607,91.946916,-85.142355
-37.865402,100.50618,-62.640774
-65.994414,99.688226,-33.693813
-87.11969,90.734258,-3.6145684
-99.622164,71.602118,28.020046
-101.9176,44.250074,57.667525
-95.436997,13.931518,81.50548
-78.994465,-17.638195,96.63266
-53.490811,-48.305555,101.79637
-23.53138,-74.114297,97.645677
7.1291153,-91.947974,84.818859
38.066843,-100.58848,62.521641
66.287737,-99.806312,33.518575
87.490989,-90.845948,3.3549593
99.867388,-71.571007,-28.296381
102.18056,-44.080822,-58.099733
95.385537,-13.696074,-81.689463
78.816091,17.883726,-96.699816
53.367611,48.290539,-101.65815
23.411994,74.159004,-97.570998
-7.2481896,92.170265,-84.922076
-38.108112,100.84527,-62.737162
-66.499759,100.16622,-33.666459
-87.59564,90.988943,-3.3933033
-99.970457,71.558762,28.411695
-102.15162,43.999181,58.152437
-95.080584,13.508337,81.572246
-78.549434,-17.995364,96.544798
-53.147332,-48.130133,101.27746
-23.190324,-74.204207,97.394532
7.4049046,-92.288345,84.88344
38.434276,-101.13356,62.699288
66.76726,-100.38538,33.618119
87.787325,-90.982599,3.1952741
100.19245,-71.459278,-28.733168
102.03833,-43.772022,-58.266312
94.92367,-13.199734,-81.723936
78.492059,18.058432,-96.550491
53.075162,48.217953,-101.29311
23.148077,74.336749,-97.484826
-7.4698085,92.551749,-85.08194
-38.676653,101.54949,-62.872835
-66.856566,100.56277,-33.706207
-87.947896,91.072913,-3.125017
-100.16066,71.420342,28.74032
-101.76416,43.534408,58.229753
-94.653622,13.012961,81.64066
-78.31973,-18.094533,96.414263
-53.014361,-48.320047,101.33441
-23.0682,-74.420623,97.488823
7.6846959,-92.840602,85.155906
38.909002,-101.78046,62.871459
67.122801,-100.71149,33.588689
88.148781,-91.065559,2.9167781
100.08188,-71.218175,-28.863705
101.58269,-43.280435,-58.302253
94.470383,-12.851696,-81.618687
78.249133,18.345282,-96.594415
53.132364,48.429389,-101.56175
23.100479,74.682244,-97.782722
-7.7717037,93.138862,-85.367159
-39.052859,101.96766,-62.914798
-67.37024,100.92516,-33.554917
-88.150545,90.975134,-2.824589
-99.987432,71.031575,28.955857
-101.28077,43.176463,58.10431
-94.317077,12.749908,81.56717
-78.232387,-18.48693,96.719318
-53.194212,-48.573243,101.76745
-23.113091,-74.943599,98.056689
7.8605418,-93.278738,85.418196
39.327717,-102.14331,62.815589
67.505238,-100.90654,33.401302
88.176352,-90.759507,2.5831545
99.959167,-70.894706,-29.064461
101.09638,-43.048064,-58.048317
94.32581,-12.615307,-81.710503
78.369927,18.58627,-96.956197
53.272478,48.908852,-102.18133
23.148674,75.175311,-98.323985
-7.9756675,93.464702,-85.489034
-39.499555,102.33081,-62.831259
-67.480075,100.75276,-33.272682
-88.195689,90.594592,-2.3989034
-99.846709,70.835058,29.011651
-101.08102,42.978483,58.102535
-94.358722,12.564223,81.794499
-78.474451,-18.715612,97.190063
-53.330371,-49.196452,102.52682
-23.121471,-75.320021,98.441492
8.1642186,-93.688407,85.524188
39.528046,-102.28194,62.753889
67.496163,-100.52859,33.032426
88.167409,-90.397121,2.229712
99.858616,-70.712998,-29.145618
101.25216,-42.993612,-58.258546
94.503474,-12.526337,-81.977136
78.608408,18.955415,-97.563823
53.389607,49.392377,-102.78198
23.074134,75.583659,-98.657793
-8.2428093,93.838431,-85.595621
-39.54581,102.18493,-62.639117
-67.426537,100.32162,-32.895079
-88.084419,90.226999,-2.1425803
-100.00045,70.663948,29.336501
-101.43475,43.099813,58.33494
-94.752548,12.538916,82.213632
-78.747812,-19.068287,97.816099
-53.365638,-49.573526,102.93916
-22.988509,-75.80463,98.793139
8.3166958,-93.814965,85.49827
39.649327,-102.12365,62.474325
67.28398,-100.02847,32.744485
88.131287,-90.126983,1.9956957
100.22208,-70.722361,-29.499722
101.73813,-43.161951,-58.576181
95.046436,-12.525576,-82.52086
78.860901,19.119334,-97.980234
53.336702,49.830004,-103.16671
22.902499,75.859122,-98.761621
-8.4943292,93.820829,-85.3265
-39.667438,102.07922,-62.411778
-67.228432,99.88594,-32.657508
-88.250716,90.160293,-1.9095771
-100.43795,70.839196,29.598755
-102.12272,43.2106,58.912119
-95.23562,12.524276,82.711344
-78.904685,-19.252329,98.157014
-53.34123,-49.915428,103.25666
-22.76045,-75.806586,98.567036
8.6913814,-93.824635,85.133253
39.656614,-101.97587,62.319253
67.335111,-99.942816,32.607706
88.399396,-90.256884,1.8574883
100.75364,-70.926174,-29.827466
102.47029,-43.263758,-59.206533
95.387055,-12.501654,-82.885401
78.98038,19.407061,-98.387442
53.317419,49.859269,-103.17669
22.605897,75.772423,-98.37832
-8.7742143,93.754994,-84.980779
-39.786495,102.02315,-62.236656
-67.457956,100.12818,-32.670219
-88.565733,90.413108,-1.8473749
-101.10702,71.060112,30.046905
-102.65402,43.315393,59.338626
-95.559525,12.449443,83.110082
-79.03313,-19.415985,98.449115
-53.202113,-49.873734,103.07585
-22.460773,-75.671239,98.132012
8.8703767,-93.689687,84.819311
40.011779,-102.22096,62.209183
67.598043,-100.33151,32.733466
88.844662,-90.643111,1.7984493
101.36506,-71.220036,-30.145027
102.83842,-43.301792,-59.536623
95.652049,-12.381292,-83.270757
78.95648,19.440121,-98.396601
53.100444,49.956778,-103.05722
22.340878,75.53465,-97.875527
-9.0320773,93.784473,-84.752396
-40.175421,102.4691,-62.293675
-67.856443,100.66294,-32.806499
-89.1268,90.920315,-1.7935151
-101.49425,71.316695,30.177555
-103.02538,43.30595,59.719432
-95.558302,12.324184,83.234119
-78.769605,-19.623732,98.393336
-53.03129,-49.937155,102.96844
-22.253282,-75.514073,97.767355
9.1358444,-93.936803,84.800959
40.329209,-102.70996,62.380746
68.202311,-101.05783,32.85552
89.304169,-91.11104,1.8068709
101.67301,-71.365979,-30.307027
103.05152,-43.33189,-59.719629
95.374495,-12.213561,-83.160934
78.592758,19.787246,-98.380004
52.934235,49.960438,-102.89467
22.234799,75.642946,-97.877745
-9.1488179,94.099742,-84.950924
-40.573889,103.05713,-62.483244
-68.438509,101.35922,-32.920711
-89.449562,91.247726,-1.7981646
-101.82421,71.447128,30.377082
-102.92903,43.292718,59.636316
-95.179542,12.075991,83.10355
-78.447741,-19.852483,98.300224
-52.842811,-50.154194,102.99701
-22.261296,-75.801618,98.062914
9.1908621,-94.297879,85.107017
40.790866,-103.42054,62.629675
68.572577,-101.52888,32.956308
89.638906,-91.370253,1.7313466
101.81868,-71.479049,-30.339627
102.85723,-43.170189,-59.687045
94.946612,-11.945153,-83.001458
78.316295,19.968685,-98.284979
52.854037,50.402452,-103.25649
22.318786,75.97865,-98.297436
-9.2644086,94.608646,-85.344238
-40.827305,103.6191,-62.79179
-68.734872,101.70331,-32.968436
-89.709302,91.400366,-1.6910641
-101.74512,71.374123,30.370996
