IsLa [A],IsLb [A],IsLc [A]
32.315442,-60.076983,27.761541
46.029272,-54.633593,8.6043204
56.55288,-45.965288,-10.587592
60.936352,-33.344905,-27.591447
57.152887,-15.19171,-41.961177
49.222625,4.3702658,-53.592891
38.060134,22.209656,-60.26979
21.553519,37.101504,-58.655023
2.0506766,49.754364,-51.805041
-16.517214,58.459461,-41.942247
-32.332562,59.994091,-27.661529
-45.901742,54.558105,-8.6563626
-56.559752,45.965222,10.59453
-60.918115,33.26712,27.650996
-57.119656,15.20576,41.913897
-49.340325,-4.3243684,53.664693
-38.051709,-22.308997,60.360706
-21.492749,-37.172467,58.665216
-2.1328398,-49.770368,51.903208
16.594538,-58.514471,41.919932
32.341931,-59.910613,27.568682
45.78786,-54.51121,8.7233505
56.567089,-45.940858,-10.62623
60.858132,-33.166759,-27.691373
57.090475,-15.247985,-41.84249
49.439566,4.3050587,-53.744625
38.019481,22.398693,-60.418174
21.462399,37.223452,-58.685851
2.2043734,49.83133,-52.035703
-16.684881,58.579106,-41.894225
-32.348706,59.838501,-27.489795
-45.699403,54.497391,-8.7979877
-56.571994,45.889593,10.682402
-60.763624,33.058524,27.7051
-57.066773,15.307833,41.758939
-49.510262,-4.3136495,53.823912
-37.96259,-22.473681,60.436271
-21.470021,-37.2516,58.721621
-2.2544084,-49.929987,52.184395
16.775501,-58.646014,41.870514
32.357678,-59.789424,27.431745
45.649921,-54.520814,8.8708939
56.569499,-45.812874,-10.756625
60.647601,-32.955814,-27.691788
57.048017,-15.375039,-41.672978
49.543793,4.3512738,-53.895066
37.886814,22.527385,-60.414198
21.511687,37.261777,-58.773464
2.2779766,50.052071,-52.330048
-16.859256,58.707666,-41.84841
-32.369232,59.772344,-27.403112
-45.649345,54.578032,-8.9286871
-56.555535,45.718446,10.837089
-60.523776,32.865836,27.657941
-57.036149,15.443882,41.592268
-49.532087,-4.4163238,53.948411
-37.804194,-22.55275,60.356945
-21.576009,-37.262643,58.838653
-2.2751735,-50.183404,52.458577
16.928984,-58.755626,41.826642
32.385165,-59.79599,27.410825
45.700307,-54.661617,8.9613101
56.531844,-45.618604,-10.91324
60.40562,-32.794405,-27.611216
57.034056,-15.505699,-41.528357
49.472938,4.4998556,-53.972794
37.722148,22.550589,-60.272737
21.6515,37.259532,-58.911032
2.2447113,50.311167,-52.555879
-16.975188,58.782985,-41.807796
-32.409846,59.859885,-27.450039
-45.795784,54.761856,-8.9660717
-56.501897,45.522638,10.979259
-60.308805,32.750679,27.558126
-57.040317,15.549223,41.491094
-49.37434,-4.5864812,53.960821
-37.643142,-22.526581,60.169723
-21.729832,-37.258126,58.987958
-2.188473,-50.42308,52.611553
16.990805,-58.789902,41.799098
32.446699,-59.95671,27.510011
45.926062,-54.87016,8.9440988
56.469791,-45.441229,-11.028562
60.248812,-32.740028,-27.508785
57.050326,-15.565879,-41.484447
49.249171,4.6644289,-53.9136
37.56994,22.486899,-60.056839
21.798292,37.264743,-59.063035
2.1155245,50.504701,-52.620226
-16.978446,58.780441,-41.801996
-32.493178,60.074541,-27.581363
-46.077461,54.973655,-8.896194
-56.439307,45.387061,11.052246
-60.234464,32.758325,27.476139
-57.061546,15.554357,41.507189
-49.111024,-4.7260118,53.837036
-37.511335,-22.435766,59.947101
-21.843331,-37.284643,59.127974
-2.0396096,-50.547046,52.586655
16.945476,-58.759627,41.814151
32.5484,-60.204575,27.656175
46.232522,-55.059072,8.8265502
56.417258,-45.371486,-11.045773
60.266143,-32.797529,-27.468614
57.073283,-15.514662,-41.558621
48.974255,4.76425,-53.738505
37.470908,22.382904,-59.853811
21.857043,37.314686,-59.171728
1.9701449,50.546751,-52.516896
-16.898911,58.732794,-41.833883
-32.61442,60.336134,-27.721714
-46.370118,55.117684,-8.7475663
-56.408487,45.395586,11.012902
-60.339056,32.852194,27.486861
-57.084122,15.447275,41.636846
-48.857265,-4.7709257,53.628191
-37.445858,-22.340544,59.786403
-21.84078,-37.350311,59.191091
-1.9136123,-50.505454,52.419067
16.84458,-58.708103,41.863523
32.693642,-60.457568,27.763926
46.474876,-55.147888,8.6730116
56.413758,-45.452427,-10.961331
60.445669,-32.915319,-27.53035
57.091663,-15.357147,-41.734516
48.776925,4.7446575,-53.521583
37.43057,22.31767,-59.74824
21.796548,37.387802,-59.184349
1.878324,50.424724,-52.303048
-16.793352,58.691591,-41.898239
-32.780854,60.556554,-27.7757
-46.540299,55.151845,-8.6115465
-56.432663,45.535818,10.896845
-60.573764,32.974648,27.599115
-57.098112,15.258783,41.839329
-48.742936,-4.6915534,53.434489
-37.423989,-22.316684,59.740673
-21.726138,-37.426809,59.152947
-1.8737524,-50.312744,52.186496
16.756997,-58.684918,41.927921
32.868974,-60.626099,27.757125
46.565465,-55.133013,8.5675484
56.466572,-45.639798,-10.826774
60.705727,-33.016359,-27.689368
57.106911,-15.166874,-41.940037
48.756411,4.6208501,-53.377261
37.423093,22.34067,-59.763763
21.636281,37.46328,-59.099562
1.9017895,50.184366,-52.086156
-16.741992,58.68448,-41.942488
-32.951418,60.659959,-27.708542
-46.551245,55.099683,-8.5484379
-56.517891,45.7549,10.762991
-60.824302,33.034095,27.790207
-57.120832,15.091087,42.029745
-48.818605,-4.538512,53.357117
-37.423869,-22.391387,59.815256
-21.541214,-37.493452,59.034667
-1.9554489,-50.056517,52.011966
16.74879,-58.687423,41.938633
33.023631,-60.654106,27.630474
46.50333,-55.063193,8.5598631
56.58363,-45.865098,-10.718532
60.916822,-33.025891,-27.890931
57.139851,-15.037768,-42.102083
48.925563,4.4532138,-53.378777
37.420438,22.464979,-59.885417
21.453283,37.516364,-58.969647
2.0258817,49.943106,-51.968988
-16.777746,58.692687,-41.914941
-33.076402,60.608253,-27.531851
-46.432602,55.032503,-8.5999002
-56.657984,45.95853,10.699453
-60.97514,32.990335,27.984805
-57.167283,15.016282,42.151001
-49.065381,-4.3768264,53.442207
-37.41437,-22.549727,59.964098
-21.380188,-37.537201,58.917389
-2.1055873,-49.857576,51.963164
16.828657,-58.697612,41.868955
33.102378,-60.530062,27.427684
46.350723,-55.008692,8.6579694
56.732814,-46.025741,-10.707073
60.993494,-32.926608,-28.066886
57.207698,-15.032066,-42.175632
49.217867,4.321085,-53.538952
37.406347,22.63494,-60.041287
21.328405,37.55723,-58.885635
2.1847476,49.812836,-51.997584
-16.895596,58.697108,-41.801512
-33.100289,60.431604,-27.331314
-46.266175,54.992339,-8.726164
-56.80115,46.059727,10.741423
-60.971618,32.843127,28.128491
-57.263841,15.08042,42.183421
-49.366022,-4.2905313,53.656553
-37.395166,-22.713192,60.108358
-21.308268,-37.575945,58.884213
-2.249748,-49.81882,52.068568
16.967539,-58.688295,41.720756
33.076492,-60.325319,27.248827
46.187446,-54.985731,8.7982849
56.851845,-46.050713,-10.801132
60.914675,-32.751962,-28.162712
57.332401,-15.149283,-42.183119
49.495608,4.2865652,-53.782174
37.377805,22.777369,-60.155174
21.325257,37.593827,-58.919084
2.2909326,49.875299,-52.166232
-17.035312,58.672466,-41.637154
-33.036553,60.224022,-27.187469
-46.126349,54.992153,-8.865804
-56.874376,45.998039,10.876337
-60.831641,32.662786,28.168855
-57.409952,15.229103,42.180849
-49.594432,-4.3106915,53.905124
-37.358899,-22.817864,60.176763
-21.37403,-37.617573,58.991603
-2.305599,-49.974729,52.280328
17.093472,-58.651912,41.558441
32.987046,-60.142905,27.155859
46.092982,-55.008963,8.9159807
56.861656,-45.908429,-10.953227
60.730098,-32.578006,-28.152092
57.493027,-15.311281,-42.181746
49.651298,4.3615635,-54.012862
37.34544,22.828929,-60.174369
21.443856,37.649491,-59.093347
2.2946037,50.105549,-52.400153
-17.134851,58.628106,-41.493255
-32.938234,60.096994,-27.15876
-46.090613,55.031296,-8.9406836
-56.814991,45.794754,11.020237
-60.620473,32.504165,28.116309
-57.577194,15.383777,42.193417
-49.663592,-4.4289943,54.092586
-37.340266,-22.812961,60.153228
-21.525404,-37.689648,59.215052
-2.257665,-50.254426,52.512091
17.150623,-58.603297,41.452674
32.903038,-60.093125,27.190087
46.118604,-55.05617,8.9375664
56.73938,-45.667999,-11.071381
60.515486,-32.449361,-28.066125
57.651836,-15.433241,-42.218595
49.635159,4.4993369,-54.134496
37.341714,22.777418,-60.119132
21.609559,37.738509,-59.348068
2.1996298,50.403382,-52.603012
-17.135882,58.582785,-41.446903
-32.888851,60.131385,-27.242534
-46.176546,55.083067,-8.9065213
-56.641801,45.542503,11.099298
-60.42861,32.417779,28.01083
-57.707792,15.453075,42.254717
-49.572773,-4.5630352,54.135808
-37.351964,-22.727542,60.079505
-21.68209,-37.801101,59.483191
-2.1317875,-50.533091,52.664879
17.094975,-58.570285,41.475311
32.897078,-60.206019,27.308941
46.260626,-55.107674,8.8470476
56.532843,-45.435859,-11.096984
60.367561,-32.40453,-27.963031
57.739983,-15.443939,-42.296044
49.482003,4.6135605,-54.095563
37.374715,22.668991,-60.043706
21.729418,37.878449,-59.607867
2.0670619,50.630633,-52.697695
-17.034926,58.567444,-41.532518
-32.928518,60.311299,-27.382781
-46.362166,55.128093,-8.7659263
-56.42887,45.365978,11.062892
-60.334994,32.404294,27.9307
-57.747304,15.406629,42.340675
-49.373972,-4.6421488,54.016121
-37.406278,-22.612119,60.018397
-21.744935,-37.966019,59.710954
-2.0119806,-50.690887,52.702867
16.96178,-58.575497,41.613717
32.98453,-60.434404,27.449874
46.466788,-55.14385,8.6770613
56.342756,-45.33895,-11.003806
60.331764,-32.414392,-27.917372
57.728974,-15.342659,-42.386315
49.26549,4.6396081,-53.905098
37.436186,22.568458,-60.004644
21.729695,38.055604,-59.785299
1.9720351,50.713159,-52.685194
-16.882906,58.598689,-41.715783
-33.062142,60.559718,-27.497576
-46.564343,55.1593,-8.5949569
-56.285078,45.357876,10.927202
-60.359186,32.432754,27.926432
-57.687558,15.258817,42.428742
-49.172634,-4.6052515,53.777886
