IsLa [A],IsLb [A],IsLc [A]
77.393691,-103.16498,25.771286
94.341255,-92.833327,-1.5079287
99.936146,-66.349162,-33.586983
105.58229,-36.711909,-68.870385
100.69586,-9.9233516,-90.772511
78.990658,19.986373,-98.977031
48.662445,55.710085,-104.37253
21.495386,82.680511,-104.1759
-6.8477835,94.994509,-88.146725
-41.061402,100.14764,-59.086235
-72.800814,103.47856,-30.677743
-90.013647,93.341653,-3.3280061
-96.445161,67.693266,28.751895
-100.99928,37.800101,63.199181
-96.157622,10.958295,85.199327
-75.225566,-19.095343,94.320909
-45.005144,-54.007229,99.012373
-17.809471,-80.599097,98.408569
10.535985,-93.458667,82.922682
44.155997,-98.43745,54.281453
75.035809,-100.97283,25.93702
92.497406,-91.131604,-1.3658021
99.242983,-65.959729,-33.283254
102.91052,-36.15539,-66.755132
98.138292,-9.2806692,-88.857623
77.56186,20.99769,-98.559551
47.43684,55.044713,-102.48155
20.130174,81.507879,-101.63805
-8.5674299,94.890165,-86.322735
-41.714702,99.508433,-57.793731
-72.045172,101.4857,-29.440526
-89.911549,91.747107,-1.8355573
-96.746521,66.745964,30.000558
-99.842117,37.19597,62.646147
-95.142926,10.038398,85.104528
-74.796558,-20.441226,95.237784
-45.087797,-53.55118,98.638976
-17.691811,-80.042071,97.733881
11.355072,-93.887774,82.532703
43.732593,-98.205001,54.472408
73.590947,-99.859816,26.268869
91.701416,-90.030167,-1.6712487
98.3827,-65.306811,-33.075889
101.16993,-36.226858,-64.943073
96.28122,-8.6886298,-87.59259
76.013442,21.812466,-97.825908
46.858542,54.073468,-100.93201
19.114497,80.720922,-99.835419
-10.303531,94.811683,-84.508152
-42.033655,98.993239,-56.959584
-71.755473,100.37295,-28.617477
-90.065539,90.239179,-0.1736393
-96.645262,65.864231,30.781031
-99.303683,37.108499,62.195185
-94.035906,9.0367303,84.999176
-73.986852,-21.245043,95.231895
-45.496874,-52.88696,98.383834
-17.298617,-79.643879,96.942496
12.197233,-93.820684,81.623451
43.310818,-98.153691,54.842874
72.885608,-99.177767,26.29216
91.171378,-88.734899,-2.4364796
97.803736,-64.933347,-32.870388
100.30238,-36.348288,-63.954092
94.469082,-7.8601118,-86.60897
74.733417,22.046952,-96.780368
46.737669,53.318699,-100.05637
18.032343,80.038384,-98.070727
-11.390256,94.202272,-82.812017
-42.218901,98.880302,-56.661401
-71.689444,99.375461,-27.686018
-89.907823,88.6913,1.2165232
-96.882567,65.502076,31.380491
-99.090862,36.792322,62.29854
-92.721889,8.0099592,84.71193
-73.458425,-21.539256,94.997681
-45.738561,-52.63506,98.373622
-16.735117,-79.06024,95.795358
12.450094,-93.289808,80.839714
43.162818,-98.376293,55.213475
72.318425,-98.235859,25.917434
90.437716,-87.540483,-2.8972333
97.906771,-64.910566,-32.996205
99.614693,-36.00477,-63.609923
92.862191,-7.1844286,-85.677762
