IsLa [A],IsLb [A],IsLc [A]
106.37445,-120.99742,14.622973
124.18765,-105.63288,-18.554775
121.44107,-68.376435,-53.064637
119.39467,-23.09557,-96.299104
110.12527,4.1100805,-114.23535
75.508259,45.208657,-120.71692
43.954165,73.158319,-117.11248
6.4707479,108.51438,-114.98512
-30.698167,113.85684,-83.158678
-57.200113,129.41551,-72.215395
-94.92396,107.38671,-12.462754
-125.84533,105.04298,20.80235
-115.67068,65.662922,50.007754
-110.14675,9.5045743,100.64217
-104.13171,-3.4597495,107.59145
-64.778124,-57.01212,121.79024
-49.660897,-65.023884,114.68478
-8.0019838,-108.27048,116.27246
34.535231,-110.70883,76.173603
48.36153,-143.73233,95.370805
88.9093,-102.06592,13.15662
131.00241,-110.59014,-20.412266
114.18406,-67.979687,-46.204368
106.9206,-6.2653634,-100.65524
102.9366,-0.8862453,-102.05035
61.81705,58.474011,-120.29106
53.404112,58.691671,-112.09578
9.6172018,104.85204,-114.46924
-34.599157,108.5535,-73.954344
-47.887656,141.57846,-93.690804
-88.28545,99.698332,-11.412882
-131.36106,107.71721,23.643853
-114.25591,65.2973,48.958611
-106.48092,3.8725921,102.60833
-101.72952,-2.9095648,104.63908
-60.839717,-62.195554,123.03527
-52.97584,-61.40413,114.37997
-8.1334516,-107.92227,116.05572
36.470796,-112.05017,75.57937
49.048456,-145.15524,96.106785
89.417538,-102.38914,12.971597
133.05978,-109.94232,-23.117465
115.8551,-68.005648,-47.849447
107.57126,-6.3532846,-101.21797
101.87326,1.6741103,-103.54737
61.454545,60.563577,-122.01812
54.103178,59.425614,-113.52879
8.1267461,106.04074,-114.16749
-36.365353,110.54238,-74.17703
-48.857554,144.4114,-95.553843
-89.106484,100.74024,-11.633751
-133.14787,108.10765,25.040225
-116.84433,67.115766,49.728563
-107.85317,4.8315342,103.02164
-101.15467,-4.1580316,105.3127
-61.225436,-63.034152,124.25959
-53.572297,-61.945264,115.51756
-6.8179416,-108.02054,114.83848
37.584502,-112.79072,75.206216
50.296709,-147.38157,97.084862
89.74839,-102.17311,12.424715
134.11899,-109.81297,-24.306022
118.93675,-69.520027,-49.416719
108.83464,-6.5698292,-102.26482
101.86603,2.6623813,-104.52841
62.471945,62.09703,-124.56897
54.21022,61.011193,-115.22141
7.2301073,106.55475,-113.78486
-37.643961,112.13693,-74.492966
-50.663183,146.83234,-96.169158
-89.131495,100.80001,-11.668513
-134.18071,108.66915,25.511561
-119.83804,68.642436,51.195603
-108.93336,5.7251433,103.20821
-101.92475,-3.882016,105.80677
-62.752214,-64.177695,126.92991
-54.173058,-62.698287,116.87135
-6.9853756,-108.06,115.04537
38.930974,-114.41116,75.480189
51.808324,-148.7228,96.914476
89.557089,-102.09004,12.53295
135.28251,-109.77773,-25.504776
120.94542,-69.693572,-51.251847
109.7535,-7.3312098,-102.42229
102.56049,2.9795168,-105.54
63.54203,63.72175,-127.26378
55.428503,61.790561,-117.21906
7.6893417,107.4234,-115.11274
-39.150147,114.35414,-75.203995
-51.805687,148.61537,-96.809678
-89.465968,101.79828,-12.332315
-135.69966,108.78809,26.911577
-121.17671,68.854576,52.322135
-110.17939,7.0220335,103.15736
-102.22607,-4.3495537,106.57563
-63.409859,-65.057239,128.4671
-56.029436,-62.984272,119.01371
-7.3361235,-108.78546,116.12158
39.815902,-115.81249,75.996589
52.580287,-150.86135,98.281065
90.272274,-103.30715,13.034876
136.5082,-109.56139,-26.946807
122.21396,-70.011545,-52.20242
111.15019,-8.0273212,-103.12287
102.23212,4.0935166,-106.32564
63.883411,64.54712,-128.43053
56.942278,62.763861,-119.70614
7.4952362,108.30614,-115.80138
-39.500152,115.48768,-75.987531
-52.994736,151.81246,-98.817725
-90.392436,103.30823,-12.915791
-136.57396,109.34073,27.233235
-123.24853,70.199156,53.049374
-111.69136,7.6516868,104.03967
-102.01212,-4.803147,106.81527
-64.043975,-65.511119,129.55509
-56.855285,-64.079618,120.9349
-7.2459276,-108.92698,116.17291
39.805593,-116.51551,76.70992
54.141585,-153.74177,99.600184
90.745616,-104.2653,13.519685
137.11981,-110.54051,-26.579295
124.83605,-71.466497,-53.369551
112.62746,-8.5721884,-104.05527
102.69284,3.9521084,-106.64495
64.765015,65.472276,-130.23729
57.103414,64.103893,-121.20731
7.7245086,108.43178,-116.15629
-39.911972,116.66224,-76.750272
-54.637372,154.0085,-99.371126
-90.484699,104.3157,-13.830998
-137.39987,110.73555,26.664322
-125.70898,71.517084,54.191896
-113.39148,9.0211942,104.37029
-103.34513,-3.9260881,107.27122
-65.124169,-66.322554,131.44672
-57.362885,-64.80772,122.1706
-7.9259399,-109.11744,117.04338
40.653867,-117.75613,77.102261
55.210162,-154.88477,99.674609
90.765139,-105.3108,14.545662
138.11069,-111.37088,-26.739806
126.41567,-72.095709,-54.319964
114.63007,-10.443333,-104.18674
104.15945,3.3768913,-107.53634
65.74848,66.065514,-131.81399
58.475398,64.62617,-123.10157
8.439183,109.25395,-117.69313
-40.763061,117.85978,-77.096718
-55.25192,155.24635,-99.994431
-91.007265,105.7054,-14.698132
-138.35867,111.06625,27.292426
-126.68316,72.08572,54.597443
-115.61696,11.035851,104.58111
-104.36435,-3.6750703,108.03942
-66.190358,-66.133457,132.32381
-59.435682,-65.297191,124.73287
-8.5323894,-110.04692,118.57931
40.692526,-118.37075,77.67822
55.765572,-156.77416,101.00859
91.642387,-106.64657,15.004187
138.63345,-111.39572,-27.237726
127.43889,-72.788548,-54.65034
116.56087,-11.672296,-104.88858
104.5649,3.378248,-107.94314
66.906044,65.635509,-132.54155
60.249192,65.603508,-125.8527
8.9396924,110.01649,-118.95619
-40.028521,118.31782,-78.289298
-56.286209,157.98369,-101.69748
-91.856184,107.131,-15.274814
-138.64095,111.75228,26.888673
-128.31152,73.18625,55.125274
-117.03653,11.620869,105.41566
-104.73782,-3.2976005,108.03542
-67.393571,-65.889021,133.28259
-60.391932,-66.319384,126.71132
-9.3650935,-110.18918,119.55427
39.681915,-118.86775,79.185833
57.027863,-159.27989,102.25203
92.003459,-108.11942,16.115961
139.01616,-112.87545,-26.140717
129.32971,-73.920998,-55.408716
117.6788,-12.202534,-105.47626
105.40563,2.6944694,-108.1001
67.861634,66.02045,-133.88208
60.58458,66.410762,-126.99534
10.049463,110.05663,-120.10609
-39.548569,119.18692,-79.638352
-57.265311,159.65516,-102.38985
-91.886362,108.97698,-17.090621
-139.43501,113.68633,25.748682
-129.85907,74.290169,55.568898
-118.51631,13.028613,105.4877
-106.20951,-2.3830998,108.59261
-68.13086,-66.277805,134.40867
-60.963415,-66.600041,127.56346
-10.394197,-110.5117,120.9059
39.79342,-119.67276,79.879335
57.341905,-160.12189,102.77998
92.094015,-110.11385,18.019832
139.92818,-114.37247,-25.555716
130.24073,-74.979731,-55.261002
119.78435,-14.389626,-105.39472
107.04876,1.9594763,-109.00824
68.680038,65.821467,-134.5015
61.916984,66.559073,-128.47606
10.696581,110.86916,-121.56574
-39.691876,119.63306,-79.941185
-57.313773,160.62112,-103.30734
-92.394097,110.7994,-18.405305
-139.98584,114.48878,25.497056
