IsLa [A],IsLb [A],IsLc [A]
16.028838,-68.660117,52.631278
36.587537,-72.384615,35.797079
55.38842,-67.066821,11.6784
67.720165,-62.507566,-5.2125997
71.242496,-39.415338,-31.827158
71.41806,-21.835505,-49.582555
64.534693,3.3581914,-67.892885
43.479163,21.814953,-65.294117
26.545949,47.138171,-73.68412
-0.38343763,51.856207,-51.47277
-15.608217,75.27686,-59.668643
-27.955617,71.397577,-43.44196
-59.495629,61.868424,-2.3727948
-74.025689,77.933558,-3.9078685
-70.704756,34.954642,35.750114
-72.364317,22.462131,49.902186
-66.618228,-8.9046316,75.522859
-38.108709,-20.621349,58.730058
-24.273462,-52.644275,76.917737
8.477646,-45.09193,36.614284
16.290428,-82.779481,66.489052
21.000607,-70.916722,49.916115
63.124717,-58.203858,-4.9208586
78.562451,-88.311964,9.7495134
70.356234,-32.259794,-38.09644
72.476318,-22.789688,-49.68663
66.42523,11.477178,-77.902407
36.400548,20.202171,-56.602719
23.360783,53.432651,-76.793434
-9.8614487,44.20442,-34.342971
-17.204317,82.407441,-65.203124
-21.859115,70.397576,-48.538462
-63.924197,57.721247,6.2029507
-79.371554,87.612877,-8.2413228
-70.953596,31.475207,39.478389
-72.850778,21.853385,50.997393
-66.711835,-12.426928,79.138763
-36.604016,-21.098011,57.702027
-23.433132,-54.358184,77.791316
9.9283556,-44.976269,35.047913
17.263645,-83.069152,65.805506
21.807242,-70.848518,49.041276
63.826444,-58.132982,-5.6934617
79.290621,-87.973054,8.6824328
70.677344,-31.669095,-39.008249
72.398936,-21.936917,-50.462019
66.216625,12.323131,-78.539756
36.171852,20.910413,-57.082265
22.919842,54.206489,-77.126332
-10.482845,44.800497,-34.317652
-17.904989,82.756167,-64.851178
-22.329735,70.40558,-48.075845
-64.325614,57.747308,6.5783065
-79.785811,87.473791,-7.6879798
-71.038427,31.089735,39.948691
-72.561863,21.233917,51.327947
-66.308371,-13.026715,79.335086
-36.262953,-21.51422,57.777172
-22.94688,-54.826879,77.77376
10.55834,-45.33484,34.7765
17.988915,-83.188782,65.199867
22.290555,-70.679133,48.388577
64.270123,-58.024748,-6.2453748
79.738471,-87.761372,8.0229008
70.872273,-31.250518,-39.621755
72.235216,-21.277523,-50.957692
65.95477,12.962961,-78.917731
35.991557,21.344838,-57.336395
22.65611,54.671799,-77.327909
-10.881998,45.191734,-34.309736
-18.400132,82.959505,-64.559373
-22.598913,70.345546,-47.746634
-64.571123,57.767937,6.8031861
-80.056234,87.462621,-7.4063877
-71.118078,30.900716,40.217362
-72.319139,20.792772,51.526368
-65.995155,-13.437198,79.432354
-36.051357,-21.734017,57.785374
-22.707802,-55.060282,77.768083
10.906033,-45.549717,34.643685
18.462214,-83.270495,64.808281
22.579787,-70.522354,47.942567
64.534575,-57.97574,-6.5588348
80.048355,-87.699634,7.6512785
71.043489,-31.068336,-39.975153
72.121321,-20.841719,-51.279602
65.767588,13.370255,-79.137842
35.888574,21.600584,-57.489158
22.568887,54.921215,-77.490101
-11.071005,45.436169,-34.365164
-18.712784,83.115868,-64.403085
-22.792957,70.28462,-47.491663
-64.707911,57.793666,6.9142446
-80.269031,87.512731,-7.2437003
-71.220955,30.882305,40.338649
-72.185029,20.523084,51.661945
-65.776317,-13.690927,79.467244
-35.922256,-21.867065,57.789322
-22.635237,-55.171994,77.807231
11.05683,-45.67734,34.620511
18.759348,-83.346062,64.586715
22.832682,-70.415461,47.582779
64.676487,-57.93604,-6.7404465
80.309148,-87.690058,7.3809093
71.213876,-31.05903,-40.154846
72.097207,-20.575876,-51.521331
65.627226,13.650906,-79.278132
35.825768,21.784365,-57.610133
22.585105,55.075185,-77.66029
-11.13355,45.60584,-34.47229
-18.93151,83.281196,-64.349686
